key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN
PKFIREO_DESC,A blazing attack that hits all enemies.\nOccasionally burns the enemy.,Une attaque enflammée qui affecte tous les ennemis.\nPeut parfois causer des brûlures à un ennemi.,Un attacco infuocato che colpisce tutti i nemici.\nA volte infligge bruciatura.,ぜんたいに　ほのおの　ダメージ。\nまれに　ほのおによる　ついかこうか。,모든 적에게 화염 피해를 준다.\n때때로 적을 불태운다.,Un ataque ardiente que golpea a todos los enemigos.\nOcasionalmente quema al enemigo.,Un ataque ardiente que golpea a todos los enemigos.\nPuede quemar al enemigo.,Um ataque flamejante que acerta todos os inimigos.\nTem chance de queimar o inimigo.,"Płonący atak, który trafia wszystkich wrogów.\nCzasami padpala wrogów.","Ein feuriger Angriff, der alle Gegner trifft.\nLässt Gegner gelegentlich verbrennen.",Ранит всех врагов обжигающим пламенем.\nИногда поджигает врага.,"Палаюча атака, що уразить всіх ворогів.\nІноді підпалює ворога.",对全体敌人发出火焰攻击。\n偶尔会使敌人陷入灼伤状态。
PKFLASH_NAME,PK Flash,PK Flash,PsicoFlash,ＰＫフラッシュ,PK 플래시,PK Destello,PK Flash,PK Clarão,PK Błysk,PK-Blitz,ПК-вспышка,ПСИ Спалах,PK闪光
PKFLASH_ART,,,,,,,,,",PK Błysku",,"ПК-вспышка,ПК-вспышки,ПК-вспышке,ПК-вспышку","ПСИ Спалах,ПСИ Спалаху,ПСИ Спалаху,ПСИ Спалах",
PKFLASHA_DESC,"Blinds all enemies. Can also cause confusion, numbness, and instant defeat.","Aveugle tous les ennemis. Peut aussi causer confusion, engourdissement ou défaite immédiate.","Acceca tutti i nemici. Può anche causare confusione, intorpidimento o sconfitta istantanea.",ぜんたいに　もうもく。\nこんらん　しびれ　きぜつにすることもある。,"모든 적을 실명시킨다. 또한 혼란, 마비, 즉사를 일으킬 수 있다.","Ciega a todos los enemigos. También puede causar confusión, entumecimiento y muerte instantánea.","Ciega a todos los enemigos. También puede causar confusión, parálisis y muerte instantánea.","Cega todos os inimigos. Também pode deixá-los confusos, com dormência ou derrotados.","Oślepia wszystkich wrogów. Może też zdezorientować, odrętwić, jak i natychmiastowo pokonać wroga.","Blendet alle Gegner. Kann zudem Verwirrung, Betäubung und Gegnerniderlage verursachen.","Ослепляет всех врагов. Также может парализовать, дезориентировать или сразить наповал.","Осліплює усіх ворогів. Також, може викликати розгублення, заніміння, та миттєву смерть.",使全体敌人失明。可能还会让敌人陷入混乱、麻痹，甚至一击必杀。
PKFLASHO_DESC,"Causes the same effects as PK Flash α, with an even greater chance of instant defeat.","Produit les mêmes effets que PK Flash α, avec une probabilité encore plus élevée de défaite instantanée.","Ha gli stessi effetti di PsicoFlash α, con più possibilità di sconfiggere istantaneamente.",ＰＫフラッシュαの　こうか。\nより　きぜつしやすく　なったぞ。,"PK 플래시 α와 같은 효과를 가지지만, 즉사시킬 가능성이 더 높다.","Causa los mismos efectos que PK Destello α, con más probabilidad de muerte instantánea.","Causa los mismos efectos que PK Flash α, con más probabilidad de muerte instantánea.","Funciona do mesmo jeito que PK Clarão α, porém com uma chance ainda maior de deixar os inimigos derrotados.","Działa tak samo, jak PK Błysk α, ale z jeszcze większą szansą natychmiastowego pokonania wroga.","Verursacht den selben Effekt wie PK-Blitz α,\nmit noch wahrscheinlicherer Gegnerniederlage.","То же, что и ПК-вспышка α, но вероятность сразить наповал ещё выше.","Те ж саме, що і ПСИ Спалах α, але зі ще вищим шансом на миттєву смерть.",产生与PK闪光α相同的效果，且触发必杀的几率更大。
PKFREEZE_NAME,PK Freeze,PK Glace,PsicoGhiaccio,PKフリーズ,PK 프리즈,PK Hielo,PK Hielo,PK Gelo,PK Mróz,PK-Frost,ПК-стужа,ПСИ Мороз,PK冰冻
PKFREEZE_ART,,,,,"는,가,를,와",,,,",PK Mrozu",,"ПК-стужа,ПК-стужи,ПК-стуже,ПК-стужу","ПСИ Мороз,ПСИ Морозу,ПСИ Морозу,ПСИ Мороз",
PKFREEZEA_DESC,A freezing attack that hits one enemy.,Une attaque glaçante qui affecte un seul ennemi.,Un attacco ghiacciato che colpisce un nemico.,1たいに　こおりの　ダメージ。,모든 적에게 얼음 피해를 준다.,Un ataque congelante que golpea a un enemigo.,Un ataque helado que golpea a un enemigo.,Um ataque congelante que acerta um inimigo.,"Mrożący atak, który trafia jednego wroga.",Ein eisiger Angriff auf einen Gegner.,Ранит врага с эффектом заморозки.,"Морозна атака, що уразить одного ворога.",对一名敌人造成冻结伤害。
PKFREEZEB_DESC,A freezing attack that hits one enemy.,Une attaque glaçante qui affecte un seul ennemi.,Un attacco ghiacciato che colpisce un nemico.,1たいに　こおりの　ダメージ。,모든 적에게 얼음 피해를 준다.,Un ataque congelante que golpea a un enemigo.,Un ataque helado que golpea a un enemigo.,Um ataque congelante que acerta um inimigo.,"Mrożący atak, który trafia jednego wroga.",Ein eisiger Angriff auf einen Gegner.,Ранит врага с эффектом заморозки.,"Морозна атака, що уразить одного ворога.",对一名敌人造成冻结伤害。
PKFREEZEG_DESC,A freezing attack that hits one enemy.,Une attaque glaçante qui affecte un seul ennemi.,Un attacco ghiacciato che colpisce un nemico.,1たいに　こおりの　ダメージ。,모든 적에게 얼음 피해를 준다.,Un ataque congelante que golpea a un enemigo.,Un ataque helado que golpea a un enemigo.,Um ataque congelante que acerta um inimigo.,"Mrożący atak, który trafia jednego wroga.",Ein eisiger Angriff auf einen Gegner.,Ранит врага с эффектом заморозки.,"Морозна атака, що уразить одного ворога.",对一名敌人造成冻结伤害。
PKFREEZEO_DESC,A freezing attack that hits one enemy.,Une attaque glaçante qui affecte un seul ennemi.,Un attacco ghiacciato che colpisce un nemico.,1たいに　こおりの　ダメージ。,모든 적에게 얼음 피해를 준다.,Un ataque congelante que golpea a un enemigo.,Un ataque helado que golpea a un enemigo.,Um ataque congelante que acerta um inimigo.,"Mrożący atak, który trafia jednego wroga.",Ein eisiger Angriff auf einen Gegner.,Ранит врага с эффектом заморозки.,"Морозна атака, що уразить одного ворога.",对一名敌人造成冻结伤害。
PKTHUNDER_NAME,PK Thunder,PK Foudre,PsicoTuono,PKサンダー,PK 썬더,PK Trueno,PK Trueno,PK Raio,PK Piorun,PK-Donner,ПК-гроза,ПСИ Гроза,PK雷电
PKTHUNDER_ART,,,,,"는,가,를,와",,,,",PK Pioruna",,"ПК-гроза,ПК-грозы,ПК-грозе,ПК-грозу","ПСИ Гроза,ПСИ Грози,ПСИ Грозі,ПСИ Грозу",
PKTHUNDERA_DESC,Fires one thunderbolt. Occasionally causes numbness. Can't be reflected by any kind of PSI.,Invoque un éclair. Peut causer engourdissement. Ne peut être renvoyé par aucune capacité PSI.,Lancia un fulmine. A volte causa intorpidimento.,かみなりを１ぱつ。まれにしびれさせる。\nどんなPSIにも　はねかえされない。,번개 하나를 내리친다. 가끔 마비를 유발한다. 어떤 종류의 PSI로도 반사할 수 없다.,Lanza un trueno. Puede causar entumecimiento. No puede ser reflejado con ningún tipo de PSI.,Lanza un trueno. Puede causar parálisis. Ninguna técnica PSI puede reflejarlo.,Atira um raio. Ocasionalmente causa dormência. Não pode ser refletido por nenhuma habilidade PSI.,Wystrzeliwuje jeden piorun. Czasami powoduje odrętwienie. Nie można go odbić żadnym PSI.,Feuert einen Blitz ab. Verursacht manchmal Lehmung. Könnte von PSI-Kraft reflektiert werden.,Вызывает молнию. Может спровоцировать паралич. Психокинетические щиты против неё бессильны.,Вистрілює одну блискавку. Інколи паралізує ворога. Не може бути віддзеркаленою.,发射一道雷电，偶尔会造成麻痹，任何类型的PSI都无法反射。
POISONBITE_NAME,Poison Bite,Morsure venimeuse,Morso velenoso,どくどくのキバ,맹독 엄니,Mordida venenosa,Mordisco venenoso,Mordida Venenosa,Trujące Ukąszenie,Giftbiss,Ядовитый укус,Отруйний укус,毒咬
POISONBITE_DESC,A bite using poisonous fangs.,Inflige une morsure à l'aide de crocs remplis de venin.,Un morso con zanne avvelenate.,どくのあるキバで　かみつく。,독이 흐르는 송곳니를 통해 물어뜯는다.,Un mordisco con colmillos venenosos.,Un mordisco con colmillos venenosos.,Uma mordida usando presas venenosas.,Ukąszenie przy użyciu trujących kłów.,Ein Biss mit giftigen Zähnen.,Укус ядовитыми клыками.,Укус отруйними іклами.,用有毒的獠牙咬了一口。
POISONBITE_DIALOG,{n0}{name} bit into {t1}{target} using {n4} poisonous fangs!,{n0}{name} mord {t1}{target} avec ses crocs venimeux ¦,{n0}{name} morde {t1}{target} con zanne avvelenate!,{name}は　どくどくのキバで\n{target}に　かみついた！,{name}{n0} 독이 흐르는 송곳니로\n{target}{t2} 물어뜯었다!,¡{n0}{name} mordió {t5}{target} usando sus colmillos venenosos!,¡{n0}{name} ha mordido {t5}{target} usando sus colmillos venenosos!,{n0}{name} mordeu {target} usando suas presas venenosas!,{name} wgryzł{n4} się w {t3} trującymi kłami!,{n0}{n10} biss mit {n4}en giftigen Beißern {t5}{t13}!,{name} укусил{n6} {t3} ядовитыми клыками!,{name} вкуси{n6} {t3} отруйними іклами!,{n0}{name}用{n4}毒牙一口咬向{t1}{target}！
POISONNEEDLE_NAME,Poison Needle,Dard venimeux,Ago velenoso,どくばり,독바늘,Aguja venenosa,Aguja venenosa,Ferrão Venenoso,Trujące Żądło,Giftstachel,Ядовитое жало,Отруйне жало,毒针
POISONNEEDLE_DESC,Deals damage to an enemy and poisons them.,Inflige des dégâts à un ennemi et l'empoisonne.,Infligge danni a un nemico e lo avvelena.,１たいに　ダメージをあたえ　どくにする。,적에게 피해를 주고 중독을 일으킨다.,Inflige daño a un enemigo y lo envenena.,Inflige daño a un enemigo y lo envenena.,Causa dano e envenena um inimigo.,Zadaje obrażenia wrogowi i go zatruwa.,Fügt einem Gegner Schaden zu und vergiftet ihn.,Ранит и отравляет врага.,Завдає шкоди ворогу та отруює його.,对一名敌人造成伤害并使对方中毒。
POISONNEEDLE_DIALOG,{n0}{name} attacked using {n4} poison needle!,{n0}{name} pique {t1}{target} à l'aide de son dard venimeux ¦,{n0}{name} attacca con il suo ago velenoso!,{name}は　どくばりで　つきさしてきた！,{name}{n0} 독바늘에 찔렸다!,¡{n0}{name} atacó usando su aguja venenosa!,¡{n0}{name} ha atacado con una aguja venenosa!,{n0}{name} atacou usando seu ferrão venenoso!,{name} atakuje używając trującego żądła!,{n0}{n10} griff mit {n4}en Giftstachel an!,{name} атаку{n9} своим ядовитым жалом!,{name} нападає своїм отруйним жалом!,{n0}{name}用{n4}毒针发起攻击！
PSIBLOCK_NAME,PSI Block,Blocage PSI,Blocco PSI,サイコブロック,PSI 블록,Bloqueo PSI,Bloqueo PSI,Bloqueio PSI,Blokada PSI,PSI-Blockierung,Психоблок,ПСИ-нейтралізатор,PSI封锁
PSIBLOCK_DESC,Prevents an enemy from using PSI techniques.,Empêche un ennemi d'utiliser ses techniques PSI.,Impedisce a un nemico di usare tecniche PSI.,１たいの　PSIをふうじる。,적이 PSI를 사용하는 것을 방지한다.,Impide que un enemigo utilice habilidades PSI.,Impide el uso de técnicas PSI a un enemigo.,Previne um inimigo de usar habilidades PSI.,Uniemożliwia wrogowi używanie mocy psychicznych.,"Verhindert, dass ein Gegner PSI-Angriffe einsetzen kann.",Запрещает врагу использовать психокинез.,Не дозволяє ворогові використовувати ПСИ-атаки.,阻止敌人使用PSI。
PSIBLOCK_ART,,,,,"은,이,을,과",,,,",Blokady PSI",,"Психоблок,Психоблока,Психоблоку,Психоблок","ПСИ-нейтралізатор, ПСИ-нейтралізатора, ПСИ-нейтралізатору, ПСИ-нейтралізатор",
PSICOUNTER_NAME,PSI Counter,Contre PSI,Scudo riflettente PSI,サイコカウンター,PSI 카운터,Reflejo PSI,Reflejo PSI,Revidar PSI,Kontra PSI,PSI-Konter,Психорефлектор,ПСИ-дзеркало,PSI减半反射
PSICOUNTER_ART,,,,,"는,가,를,와",,,,",Kontry PSI",,"Психорефлектор,Психорефлектора,Психорефлектору,Психорефлектор","ПСИ-дзеркало,ПСИ-дзеркала,ПСИ-дзеркалу,ПСИ-дзеркало",
PSICOUNTERA_DESC,"Reflects PSI damage to one ally.\nSome attacks can't be reflected, however.",Renvoie les dégâts PSI reçus par un allié.\nCertaines attaques ne sont pas affectées.,Riflette i danni PSI inflitti a un alleato.\nNon funziona con alcuni attacchi.,ひとりに　PSIはんしゃバリア。\nはんしゃできないものもある。,한 아군이 받는 PSI 피해를 반사한다.\n일부 공격은 반사할 수 없다.,Refleja el daño PSI de un aliado.\nAlgunos ataques no pueden ser reflejados.,Refleja el daño por PSI infligido a un aliado.\nNo sirve con todos los ataques.,Reflete os danos PSI causados a um aliado.\nAlguns danos não refletem.,Sojusznik odbija obrażenia od PSI.\nNie działa to na niektóre ataki.,Reflektiert PSI-Schaden eines Verbündeten.\nEinige Angriffe können nicht reflektiert werden.,Отражает большинство психоударов\nпо одному союзнику обратно во врага.,"Повертає психокінетичну шкоду, завдану союзнику. Не працює проти деяких атак.",为一名队友反射PSI伤害。\n然而部分攻击无法被反射。
PSICOUNTERO_DESC,"Reflects PSI damage to all allies.\nSome attacks can't be reflected, however.",Renvoie les dégâts PSI reçus par tous les alliés.\nCertaines attaques ne sont pas affectées.,Riflette i danni PSI inflitti a tutti gli alleati.\nNon funziona con alcuni attacchi.,ぜんいんに　PSIはんしゃバリア。\nはんしゃできないものもある。,아군 전체가 받는 PSI 피해를 반사한다.\n일부 공격은 반사할 수 없다.,Refleja el daño PSI de todos los aliados.\nAlgunos ataques no pueden ser reflejados.,Refleja el daño por PSI infligido a todos los aliados.\nNo sirve con todos los ataques.,Reflete os danos PSI causados a todos os aliados.\nAlguns danos não refletem.,Wszyscy sojusznicy odbijają obrażenia od PSI.\nNie działa to na niektóre ataki.,Reflektiert PSI-Schaden aller Verbündeten.\nEinige Angriffe können nicht reflektiert werden.,Отражает большинство психоударов\nпо всем союзникам обратно во врага.,"Повертає психокінетичну шкоду, завдану союзникам. Не працює проти деяких атак.",为全体队友反射PSI伤害。\n然而部分攻击无法被反射。
PSIMAGNET_NAME,PSI Magnet,Aimant à PSI,Magnete PSI,サイマグネット,PSI 마그넷,Imán PSI,Imán PSI,PSI Ímã,Magnes PSI,PSI-Magnet,Психомагнит,ПСИ-магніт,PSI磁吸
PSIMAGNET_ART,,,,,"은,이,을,과",,,,",Magnesu PSI",,"Психомагнит,Психомагнита,Психомагниту,Психомагнит","ПСИ-магніт,ПСИ-магніту,ПСИ-магніту,ПСИ-магніт",
PSISHIELD_NAME,PSI Shield,Bouclier PSI,Scudo PSI,サイコシールド,PSI 쉴드,Escudo PSI,Escudo PSI,Barreira PSI,Tarcza PSI,PSI-Schild,Психощит,ПСИ-щит,PSI护盾
PSISHIELD_ART,,,,,"는,가,를,와",,,,",Tarczy PSI",,"Психощит,Психощита,Психощиту,Психощит","ПСИ-щит,ПСИ-щита,ПСИ-щиту,ПСИ-щит",
PSISHIELDA_DESC,"Halves PSI damage to one ally.\nSome attacks can't be halved, however.",Divise par deux les dégâts PSI d'un allié.\nCertaines attaques ne sont pas affectées.,Dimezza i danni PSI inflitti a un alleato.\nNon funziona con alcuni attacchi.,ひとりに　PSIはんげんバリア。\nはんげんできないものもある。,한 아군이 받는 PSI 피해를 절반으로 줄인다.\n일부 공격은 절반으로 줄일 수 없다.,Reduce el daño PSI hacia un aliado por la mitad. Algunos ataques no pueden ser reducidos.,Disminuye a la mitad el daño por PSI infligido a un aliado. No sirve con todos los ataques.,Reduz pela metade os danos PSI causados a um aliado. Alguns danos não reduzem.,Sojusznik otrzymuje połowiczne obrażenia od PSI.\nNie działa to na niektóre ataki.,Halbiert PSI-Schaden eines Verbündeten.\nEinige Angriffe können nicht halbiert werden.,Один из союзников получает на 50% меньше урона от большинства психоударов.,"Вдвічі знижує психокінетичну шкоду, завдану союзнику. Не працює з деякими атаками.",减半一名队友受到的PSI伤害。\n然而，有的攻击无法被减半。
PSISHIELDO_DESC,"Halves PSI damage to all allies.\nSome attacks can't be halved, however.",Divise par deux les dégâts PSI de tous les alliés.\nCertaines attaques ne sont pas affectées.,Dimezza i danni PSI inflitti a tutti gli alleati.\nNon funziona con alcuni attacchi.,ぜんいんに　PSIはんげんバリア。\nはんげんできないものもある。,아군 전체가 받는 PSI 피해를 절반으로 줄인다.\n일부 공격은 절반으로 줄일 수 없다.,Reduce el daño PSI hacia todos los aliados por la mitad. Algunos ataques no pueden ser reducidos.,Disminuye a la mitad el daño por PSI infligido a todos los aliados. No sirve con todos los ataques.,Reduz pela metade os danos PSI causados a todos os aliados. Alguns danos não reduzem.,Wszyscy otrzymują połowiczne obrażenia od PSI.\nNie działa to na niektóre ataki.,Halbiert PSI-Schaden aller Verbündeten.\nEinige Angriffe können nicht halbiert werden.,Вся команда получает на 50% меньше урона от большинства психоударов.,"Вдвічі знижує психокінетичну шкоду, завдану союзникам. Не працює з деякими атаками.",减半全体队友受到的PSI伤害。\n然而，有的攻击无法被减半。
PUNCH_NAME,Punch,Coup de poing,Pugno,なぐりかかる,펀치,Puñetazo,Puñetazo,Soco,Cios,Schlag,Удар кулаком,Удар кулаком,拳击
PUNCH_DESC,Deals damage to an enemy.,Inflige des dégâts à un ennemi.,Infligge danno a un nemico.,てきに　なぐりつけて\nおおきな　ダメージをあたえる。,적에게 피해를 준다.,Inflige daño a un enemigo.,Inflige daño a un enemigo.,Causa dano a um inimigo.,Zadaje obrażenia wrogowi.,Fügt einem Gegner Schaden zu.,Ранит врага.,Ранить ворога.,对一名敌人造成伤害。
PUNCH_DIALOG,{n0}{name} threw a punch at {t1}{target}!,{n0}{name} inflige un coup de poing {t5}{target} ¦,{n0}{name} tira un pugno contro {t1}{target}!,{name}は　{target}に\nなぐりかかってきた！！,{name}{n0} {target}{t2} 향해 주먹을 날렸다!,¡{n0}{name} le lanzó un puñetazo {t5}{target}!,¡{n0}{name} le ha lanzado un puñetazo {t5}{target}!,{n0}{name} deu um soco n{t4} {target}!,{name} zadał{n4} cios {t2}!,{n0}{n10} schlug {t5}{t13}!,{name} ударил{n6} {t3} кулаком!,{name} удари{n6} {t3}!,{n0}{name}朝{t1}{target}挥出了一拳！
RAGE_NAME,Rage,Colère,Furia,かっとなる,격노,Furia,Furia,Fúria,Szał,Wut,Ярость,Лють,狂怒
RAGE_DESC,The user flies into a rage and raises their Offense.,Fait se mettre en colère le lanceur pour augmenter son attaque.,L'utilizzatore si infuria e aumenta il proprio Attacco.,かっとなってオフェンスがあがる。,사용자의 분노가 오펜스를 증가시킨다.,El usuario se enfurece y aumenta su Ofensa.,El usuario se enfurece y sube su Fuerza.,O usuário se enfurece e aumenta seu Ataque.,Użytkownik wpada w szał i zwiększa swoją ofensywę.,Der Nutzer wird wütend und erhöht seinen Angriff.,"Порыв гнева, повышающий силу атаки.","Порив гніву, що підвищує Атаку.",使用者会变得狂怒并且提升攻击力。
RAGE_DIALOG,{n0}{name} flew into a rage!,{n0}{name} se met en colère ¦,{n0}{name} va su tutte le furie!,{name}は　かっとなった！,{name}{n0} 분노에 휩싸였다!,¡{n0}{name} entró en furia!,¡{n0}{name} ha entrado en cólera!,{n0}{name} se enfureceu!,{name} wpadł{n4} w szał!,{n0}{n10} geriet in Rage!,{name} впал{n6} в ярость!,{name} розлюти{n6}ся!,{n0}{name}勃然大怒！
READYFORATTACK_NAME,Defensive Stance,Posture défensive,Posa difensiva,まもりのしせい,방어 자세,Postura defensiva,Postura defensiva,Postura Defensiva,Postawa Obronna,Defensive Haltung,Защитная стойка,Захисна позиція,防守架势
READYFORATTACK_DESC,Allows to defend against the next attack.,Permet de se protéger contre la prochaine attaque.,Permette di difendersi dal prossimo attacco.,つぎのこうげきに　そなえる。,다음 공격을 방어할 수 있다.,Permite defenderse del próximo ataque.,Permite defenderse del próximo ataque.,Permite defender contra o próximo ataque.,Pozwala obronić się przed następnym atakiem.,Ermöglicht die Abwehr des nächsten Angriffs.,Защита от следующей атаки.,Дозволяє захиститись від наступної атаки.,可以抵御下一次受到的攻击。
READYFORATTACK_DIALOG,{n0}{name} is ready for an attack.,{n0}{name} adopte une posture défensive ¦,{n0}{name} si prepara a ricevere un attacco.,{name}は　こうげきにそなえた！,{name}{n0} 공격할 준비가 되었다.,{n0}{name} está list{n6} para recibir un ataque.,{n0}{name} está list{n6} para atacar.,{n0}{name} está pronto para um ataque.,{name} jest gotow{n5} na kolejny atak.,{n0}{n10} bereitet sich auf den nächsten Angriff vor.,{name} принял{n6} защитную стойку.,{name} прийня{n6} захисну позицію.,{n0}{name}做好了迎击准备。
REPLENISHENERGY_NAME,Energy Fill-Up,Plein d'énergie,Ricarica energetica,エネルギーほじゅう,에너지 충전,Recarga de energía,Recarga de energía,Recarga de Energia,Naładowanie Energii,Energie tanken,Восполнение энергии,Поповнення енергії,能量填充
REPLENISHENERGY_DESC,Fully restores one allies' HP.,Rend tous ses PV à un allié.,Ripristina completamente i PS di un alleato.,みかた１たいの　HPを　まんたんにする。,아군 한 명의 체력을 완전히 회복시킨다.,Restaura todos los PV de un aliado.,Recupera totalmente los PV de un aliado.,Recupera completamente o HP de um aliado.,W pełni przywraca HP jednego sojusznika.,Stellt die KP eines Verbündeten vollständig wieder her.,Полностью восстанавливает ОЗ союзника.,Повністю відновлює ОЗ одного союзника.,完全恢复一名队友的HP。
REPLENISHENERGY_DIALOG,{n0}{name} restored {t1}{target}'s energy!,{n0}{name} redonne toute son énergie {t5}{target} ¦,{n0}{name} ripristina le energie di {target}!,{name}は　{target}に\nエネルギーをちゅうにゅうした！,{name}{n0} {target}의 에너지를 재충전해 줬다!,¡{n0}{name} restauró la energía {t4}{target}!,¡{n0}{name} ha recargado la energía {t4}{target}!,{n0}{name} recarregou a energia d{t4}{target},{name} odnawia energię {t1}!,{n0}{n10} hat die Energie {t7}{t12} wiederhergestellt!,{name} восполнил{n6} энергию {t2}!,{name} віднови{n6} енергію {t1}!,{n0}{name}恢复了{t1}{target}的能量！
RETURN_NAME,Return,Renvoi,Rinvio,たまがえし,되갚기,Devolver,Devolución,Devolver,Odbicie,Zurückschlag,Отбивание,Відбивання,反弹
RETURN_DESC,Reflects an enemy's projectile.,Renvoie le projectile d'un ennemi.,Riflette un proiettile nemico.,てきの　はっしゃしたものを　うちかえす。,적의 투사체를 반사한다.,Refleja un proyectil del enemigo.,Refleja el proyectil del enemigo.,Reflete o projétil de um inimigo.,Odbija pocisk od wroga.,Reflektiert Geschosse eines Gegners.,Отбивание вражеского снаряда.,Відбиває снаряд ворога.,反弹敌人的投射物。
RETURN_ART,,,,,"는,가,를,와",,,,",Powrotu",,"отбивание,отбивания,отбиванию,отбивание","відбивання,відбивання,відбиванню,відбивання",
RETURN_DIALOG,{n0}{name} took a fielding stance!,{n0}{name} se met en position de champ ¦,{n0}{name} si prepara a rinviare al mittente!,{name}は　しゅびのしせいを　とった！,{name}{n0} 수비 자세를 취했다!,¡{n0}{name} se pone en posición!,¡{n0}{name} se pone en posición!,{n0}{name} assumiu a posição!,{name} ustawił{n4} się w pozycji obronnej!,Und {n1}{n10} nimmt {n4} Position im Feld ein!,{name} занимает позицию!,{name} прийня{n6} позицію!,{n0}{name}摆出了防守架势！
RICOCHET_NAME,Ricochet,Ricochet,Rimbalzo,ちょうだん,도탄,Rebote,Rebote,Ricochete,Rykoszet,Rikoschettieren,Рикошет,Рикошет,弹射
RICOCHET_DESC,Shoots a rock that has a chance of bouncing onto another enemy every time it hits.,Tire un projectile qui a une chance de rebondir sur un autre ennemi après chaque impact.,Lancia un sasso che può rimbalzare su un altro nemico.,まわりのてきに　はねかえるいしを　うつ。\nミスするまで　こうげきがあたりつづける。,맞을 때마다 일정 확률로 다른 적에게 튕겨 나가는 바위를 발사한다.,Dispara una piedra que tiene la probabilidad de rebotar a otro enemigo por cada impacto.,Dispara una piedra que tiene la posibilidad de rebotar a otro enemigo cada vez que golpea.,Atira uma pedra que tem uma chance de atingir outro inimigo a cada acerto.,"Wystrzeliwuje kamień, który za każdym razem ma szansę odbić się w innego wroga.","Schießt einen Stein mit der Chance, zum jeweils nächsten Gegner abzuprallen.",Выстрел камнем. Каждый раз у камня есть шанс отскочить в другого врага.,"Постріл каменем, який може відскочити від одного ворога до іншого.",发射一块碎石，每次命中时有一定几率弹射到另一名敌人身上。
RICOCHET_ART,,,,,"는,가,를,와",,,,",Rykoszetu",,"рикошет,рикошета,рикошету,рикошет","рикошет,рикошету,рикошету,рикошет",
RUNAWAY_NAME,Escape,Fuite,Fuga,にげる,탈출,Escapar,Escapar,Escapar,Ucieczka,Flucht,Побег,Втеча,逃跑
RUNAWAY_DESC,Allows the user to leave combat.,Permet de quitter le combat.,Permette di fuggire dalla battaglia.,つかうと　バトルからぬけだす。,시전자가 전투를 떠날 수 있게 해준다.,Permite abandonar el combate.,Permite abandonar el combate.,Permite fugir do combate.,Pozwala użytkownikowi opuścić walkę.,Ermöglicht das Verlassen des Kampfes.,Побег с поля боя.,Дозволяє втекти з битви.,允许使用者逃离战斗。
RUNAWAY_DIALOG,{n0}{name} ran away!,{n0}{name} s'enfuit ¦,{n0}{name} scappa!,{name}は　にげだした！,{name}{n0} 도망갔다!,¡{n0}{name} huyó!,¡{n0}{name} ha huido!,{n0}{name} fugiu!,{name} uciekł{n4}!,{n0}{n10} rannte davon!,{name} сбега{n9}!,{name} втікає!,{n0}{name}逃走了！
RUNOUTOFCONTROL_NAME,Loss of control,Attaque déchaînée,Fuori controllo,ぼうそう,통제력 상실,Perder el control,Perder el control,Perda de controle,Utrata kontroli,Kontrollverlust,Рвание-метание,Вихід із-під контролю,混乱失控
RUNOUTOFCONTROL_DESC,Deals high level damage to one enemy.,Inflige des dégâts majeurs à un ennemi.,Infligge danni pesanti a un nemico.,あいて１たいに　おおきなダメージ。,적 하나에게 높은 수준의 피해를 준다.,Inflige daño elevado a un enemigo.,Inflige daño elevado a un enemigo.,Causa dano alto a um inimigo.,Zadaje obrażenia wysokiego poziomu jednemu wrogowi.,Fügt einem Gegner hohen Schaden zu.,Сильно ранит одного врага.,Завдає великої шкоди одному ворогові.,对一名敌人造成大量伤害。
RUNOUTOFCONTROL_DIALOG,{n0}{name} ran out of control!,{n0}{name} entre dans une rage folle ¦,{n0}{name} perde il controllo!,{name}は　ぼうそうした！,{name}{n0} 통제 불능 상태다!,¡{n0}{name} perdió el control!,¡{n0}{name} ha perdido el control!,{n0}{name} perdeu o controle!,{name} traci nad sobą panowanie!,{n0}{n10} verlor {n4}e Berherrschung!,{name} рвёт и мечет!,{name} вийш{n5} з-під контролю!,{n0}{name}完全失控了！
SCRATCH_NAME,Scratch,Coup de griffe,Graffio,ひっかく,긁기,Arañazo,Arañazo,Arranhar,Drapnięcie,Kratzer,Царапание,Дряпання,爪击
SCRATCH_DESC,A scratch using sharp claws.,Inflige un coup à l'aide de ses griffes acérées.,Un graffio con artigli affilati.,するどいツメで　ひっかく。,날카로운 발톱으로 할퀸다.,Un arañazo con garras afiladas.,Un arañazo con garras afiladas.,Um arranhão usando garras afiadas.,Drapnięcie przy użyciu ostrych pazurów.,Ein Kratzer mit scharfen Klauen.,Царапание врага острыми когтями.,Дряпання ворога гострими кігтями.,用锋利的爪子抓挠。
SCRATCH_DIALOG,{n0}{name} scratched {t1}{target}!,{n0}{name} donne un coup de griffe {t5}{target} ¦,{n0}{name} graffia {t1}{target}!,{name}は　{target}を　ひっかいた！,{name}{n0} {target}{t2} 할퀴었다!,¡{n0}{name} arañó {t5}{target}!,¡{n0}{name} ha arañado {t5}{target}!,{n0}{name} arranhou {t1}{target}!,{name} podrapał{n4} {t3}!,{n0}{n10} kratzte {t5}{t13}!,{name} поцарапал{n6} {t3}!,{name} подряпа{n6} {t3}!,{n0}{name}向{t1}{target}抓了一下！
