key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN,pr
RECOLLECTIONBELL_ART,"The ,the ,A ,a ,this ,it,was","La ,la ,Une ,une ,cette ,e,a,votre ,la ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"은,이,을,과,으로","La ,la ,Una ,una ,esta ,a,,","La ,la ,Una ,una ,esta ,a,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Dzwonu Przypomnienia,Dzwonowi Przypomnienia,Dzwon Przypomnienia,","Die ,die ,Die ,die ,die ,Die ,die ,Deine ,deine ,diese ,sie,alte,wurde,war","колокольчик памяти,колокольчика памяти,колокольчику памяти,колокольчик памяти,колокольчике памяти,,,ён,ся,ит,его","дзвіночок пам'яті,дзвіночка пам'яті,дзвіночкові пам'яті,дзвіночок пам'яті,,,в,ий,є,ить,його",",,,,这个,它,是",
REDBANDANA_NAME,Red Bandana,Bandana rouge,Bandana rossa,あかいバンダナ,붉은 반다나,Pañuelo rojo,Pañuelo rojo,Bandana Vermelha,Czerwona Bandana,Rotes Halstuch,Красная бандана,Червона бандана,红色方巾,
REDBANDANA_DESC,A bandana for the adventurous type.\nBody @ Defense +[ItemValue].,Un bandana pour les aventuriers.\nCorps @ Défense +[ItemValue].,Una bandana per gli avventurosi.\nCorpo @ Difesa +[ItemValue].,こころにつける　いさましい　バンダナ。\nボディ＠ディフェンス＋[ItemValue],용감한 반다나.\n몸 ＠ 디펜스 +[ItemValue].,Un pañuelo para aventureros.\nCuerpo @ Defensa +[ItemValue].,Un pañuelo para los aventureros.\nCuerpo @ Defensa +[ItemValue].,Uma bandana digna de um aventureiro.\nCorpo @ Defesa +[ItemValue].,Bandana dla poszukiwaczy przygód.\nCiało @ Obrona +[ItemValue].,Ein Halstuch für die Abenteuerlustigen.\nKörper @ Verteidigung +[ItemValue].,Самое то для искателей приключений.\nТело @ Защита +[ItemValue].,Бандана для шукачів пригод.\nТіло @ Захист +[ItemValue],适合冒险类型的方巾。[BR]身体@防御力+[ItemValue]。,
REDBANDANA_ART,"The ,the ,A ,a ,this ,it,was","Le ,le ,Un ,un ,ce ,,on,votre ,le ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"는,가,를,와,로","El ,el ,Un ,un ,este ,o,,","El ,el ,Un ,un ,este ,o,,","A ,a ,Uma ,uma ,essa ,esta ,a,sua ,foi",",Czerwonej Bandany,Czerwonej Bandanie,Czerwoną Bandanę,a","Ein ,ein ,Ein ,ein ,ein ,Ein ,ein ,Dein ,dein ,ein ,es,altes,wurde,war","красная бандана,красной банданы,красной бандане,красную бандану,красной бандане,,а,ена,ась,ит,её","червона бандана,червоної бандани,червоній бандані,червону бандану,,,ла,а,е,ить,її",",,,,这个,它,是",
REPELRING_NAME,Repel Ring,Anneau répulsif,Anello repellente,まよけのゆびわ,액막이 반지,Anillo repelente,Anillo repelente,Anel Repelente,Pierścień Odstraszenia,Abwehrring,Отпугивающее кольцо,Кільце-репелент,排斥指环,
REPELRING_DESC,Greatly increases your chances of running away from battle.,Augmente grandement vos chances de fuir les combats.,Aumenta di molto la probabilità di fuggire da una battaglia.,みにつけると　てきから　にげやすくなる。,전투에서 도망칠 가능성이 크게 높아진다.,Aumenta enormemente tus posibilidades de huir de la batalla.,Aumenta enormemente la probabilidad de huir de la batalla.,Aumenta bastante suas chances de fugir da batalha.,Mocno zwiększa twoje szanse ucieczki z walki.,"Erhöht erheblich deine Chance, aus einem Kampf fliehen zu können.",Сильно повышает шансы сбежать с поля боя.,Сильно посилює твій шанс втекти з битви.,大大增加你从战斗中逃跑的概率。,
REPELRING_ART,"The ,the ,A ,a ,this ,it,was","L',l',Un ,un ,cet ,,on,votre ,le ,d',a","L',l',Un ,un ,questo ,o,uo,il",,"는,가,를,와,로","El ,el ,El ,el ,este ,o,,","El ,el ,El ,el ,este ,o,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Pierścienia Odstraszenia,Pierścieniowi Odstraszenia,Pierścień Odstraszenia,","Der ,der ,Ein ,ein ,einen ,Den ,den ,Deinen ,deinen ,diesen ,ihn,alten,wurde,war","отпугивающее кольцо,отпугивающего кольца,отпугивающему кольцу,отпугивающее кольцо,отпугивающем кольце,,о,ено,ось,ит,его","кільце-репелент,кільця-репелента,кільцю-репеленту,кільце-репелент,,,ло,е,е,ить,його",",,,,这个,它,是",
RINGBRASS_NAME,Brass Ring,Bracelet de fée,Anello d'ottone,ようせいのうでわ,요정의 팔찌,Anillo de cobre,Anillo de cobre,Anel de Cobre,Mosiężny Pierścień,Armreif der Feen,Браслет феи,Латунне кільце,黄铜指环,
RINGBRASS_DESC,Blessed by Magicant's legendary fairy.\nArms @ Defense +[ItemValue].,Béni par la fée légendaire de Magicant.\nBras @ Défense +[ItemValue].,Benedetto dalla fata leggendaria di Magicant.\nBraccia @ Difesa +[ItemValue].,マジカントの　ようせいのしゅくふくを\nうけたリング。ボディ＠ディフェンス＋[ItemValue],매지컨트 속 전설의 요정에게 축복받았다.\n팔 ＠ 디펜스 +[ItemValue].,Bendecido por la legendaria hada de Magicant.\nBrazos @ Defensa +[ItemValue].,Bendecido por la legendaria hada de Magicant.\nBrazo @ Defensa +[ItemValue].,Abençoado pela fada lendária de Magicant.\nBraços @ Defesa +[ItemValue].,Pobłogosławiony przez legendarną wróżkę Magicantu. Ręce @ Obrona +[ItemValue].,Gesegnet von der legendären Fee Magicants.\nArme @ Verteidigung +[ItemValue].,Благословлён прекрасной феей из Грезии.\nРуки @ Защита +[ItemValue].,Благословенне легендарною феєю Магіянта.\nРуки @ Захист +[ItemValue].,受到了传说中魔法之地里仙女的祝福。[BR]手臂@防御力+[ItemValue]。,
RINGBRASS_ART,"The ,the ,A ,a ,this ,it,was","Le ,le ,Un ,un ,ce ,,on,votre ,le ,de ,a","L',l',Un ,un ,questo ,o,uo,il",,"는,가,를,와,로","El ,el ,Un ,un ,este ,o,,","El ,el ,Un ,un ,este ,o,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Mosiężnego Pierścienia,Mosiężnemu Pierścieniowi,Mosiężny Pierścień,","Der ,der ,Ein ,ein ,einen ,Den ,den ,Deinen ,deinen ,diesen ,ihn,alten,wurde,war","браслет феи,браслета феи,браслету феи,браслет феи,браслете феи,,,ён,ся,ит,его","латунне кільце,латунного кільця,латунному кільцю,латунне кільце,,,ло,е,е,ить,його",",,,,这个,它,是",
RINGCHEAP_NAME,Cheap Ring,Bracelet bon marché,Anello scadente,やすもののうでわ,싸구려 반지,Anillo barato,Anillo barato,Anel Barato,Tani Pierścień,Billigring,Дешёвое кольцо,Дешеве кільце,廉价指环,
RINGCHEAP_DESC,Blessed by affordable pricing.\nArms @ Defense +[ItemValue].,Béni par un prix abordable.\nBras @ Défense +[ItemValue].,Benedetto da un prezzo abbordabile.\nBraccia @ Difesa +[ItemValue].,しゅくふくを　うけることなかった\nやすものリング。ボディ＠ディフェンス＋[ItemValue],가격에 맞는 저렴한 축복받을 수 있다.\n몸 @ 디펜스 +[ItemValue].,Bendecido por un precio económico.\nBrazos @ Defensa +[ItemValue].,Bendecido por un precio asequible.\nBrazo @ Defensa +[ItemValue].,Abençoado pelo preço acessível.\nBraços @ Defesa +[ItemValue].,Pobłogosławiony przystępnością cenową.\nRęce @ Obrona +[ItemValue].,Der zahlbare Preis ist ein Segen.\nKörper @ Verteidigung +[ItemValue].,Благословлено доступной ценой.\nРуки @ Защита +[ItemValue].,Благословлено доступною ціною.\nРуки @ Захист +[ItemValue].,得益于实惠的价格。[BR]手臂@防御力+[ItemValue]。,
RINGCHEAP_ART,"The ,the ,A ,a ,this ,it,was","Le ,le ,Un ,un ,ce ,,on,votre ,le ,de ,a","L',l',Un ,un ,questo ,o,uo,il",,"는,가,를,와,로","El ,el ,Un ,un ,este ,o,,","El ,el ,Un ,un ,este ,o,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Taniego Pierścienia,Taniemu Pierścieniowi,Tani Pierścień,","Der ,der ,Ein ,ein ,einen ,Den ,den ,Deinen ,deinen ,diesen ,ihn,alten,wurde,war","дешёвое кольцо,дешёвого кольца,дешёвому кольцу,дешёвое кольцо,дешёвом кольце,,о,ено,ось,ит,его","дешеве кільце,дешевого кільця,дешевому кільцю,дешеве кільце,,,ло,е,є,ить,його",",,,,这个,它,是",
RINGGOLD_NAME,Gold Ring,Bracelet de déesse,Anello d'oro,めがみのうでわ,여신의 팔찌,Anillo de oro,Anillo de oro,Anel de Ouro,Złoty Pierścień,Armreif der Göttin,Браслет богини,Золоте кільце,黄金指环,
RINGGOLD_DESC,Blessed by Magicant's goddess.\nArms @ Defense +[ItemValue].,Béni par la déesse de Magicant.\nBras @ Défense +[ItemValue].,Benedetto dalla dea di Magicant.\nBraccia @ Difesa +[ItemValue].,マジカントの　めがみのしゅくふくを\nうけたリング。ボディ＠ディフェンス＋[ItemValue],매지컨트 속 여신에게 축복받았다.\n팔 ＠ 디펜스 +[ItemValue].,Bendencido por la diosa de Magicant.\nBrazos @ Defensa +[ItemValue].,Bendencido por la diosa de Magicant.\nBrazo @ Defensa +[ItemValue].,Abençoado pela deusa de Magicant.\nBraços @ Defesa +[ItemValue].,Pobłogosławiony przez boginię Magicantu.\nRęce @ Obrona +[ItemValue].,Gesegnet von der Göttin Magicants.\nArme @ Verteidigung +[ItemValue].,Благословлён самой богиней Грезии.\nРуки @ Защита +[ItemValue].,Благословенне богинею Магіянта.\nРуки @ Захист +[ItemValue].,受到了魔法之地女神的祝福。[BR]手臂@防御力+[ItemValue]。,
RINGGOLD_ART,"The ,the ,A ,a ,this ,it,was","Le ,le ,Un ,un ,ce ,,on,votre ,le ,de ,a","L',l',Un ,un ,questo ,o,uo,il",,"는,가,를,와,로","El ,el ,Un ,un ,este ,o,,","El ,el ,Un ,un ,este ,o,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Złotego Pierścienia,Złotemu Pierścieniowi,Złoty Pierścień,","Der ,der ,Ein ,ein ,einen ,Den ,den ,Deinen ,deinen ,diesen ,ihn,alten,wurde,war","браслет богини,браслета богини,браслету богини,браслет богини,браслете богини,,,ён,ся,ит,его","золоте кільце,золотого кільця,золотому кільцю,золоте кільце,,,ло,е,е,ить,його",",,,,这个,它,是",
RINGSILVER_NAME,Silver Ring,Bracelet d'ange,Anello d'argento,てんしのうでわ,천사의 팔찌,Anillo de plata,Anillo de plata,Anel de Prata,Srebrny Pierścień,Armreif der Engel,Браслет ангела,Срібне кільце,白银指环,
RINGSILVER_DESC,Blessed by Magicant's holy angel.\nArms @ Defense +[ItemValue].,Béni par l’ange sacré de Magicant.\nBras @ Defense +[ItemValue].,Benedetto dall'angelo sacro di Magicant.\nBraccia @ Difesa +[ItemValue].,マジカントの　てんしのしゅくふくを\nうけたリング。ボディ＠ディフェンス＋[ItemValue],매지컨트 속 성스러운 천사에게 축복받았다.\n팔 ＠ 디펜스 +[ItemValue].,Bendecido por el ángel sagrado de Magicant.\nBrazos @ Defensa +[ItemValue].,Bendecido por el ángel sagrado de Magicant.\nBrazo @ Defensa +[ItemValue].,Abençoado pelo anjo sagrado de Magicant.\nBraços @ Defesa +[ItemValue].,Pobłogosławiony przez świętego anioła Magicantu. Ręce @ Obrona +[ItemValue].,Gesegnet vom heiligen Engel Magicants.\nArme @ Verteidigung +[ItemValue].,Благословлён ангелом Грезии.\nРуки @ Защита +[ItemValue].,Благословенне святим ангелом Магіянта.\nРуки @ Захист +[ItemValue].,受到了魔法之地里神圣天使的祝福。[BR]手臂@防御力+[ItemValue]。,
RINGSILVER_ART,"The ,the ,A ,a ,this ,it,was","Le ,le ,Un ,un ,ce ,,on,votre ,le ,de ,a","L',l',Un ,un ,questo ,o,uo,il",,"는,가,를,와,로","El ,el ,Un ,un ,este ,o,,","El ,el ,Un ,un ,este ,o,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Srebrnego Pierścienia,Srebrnemu Pierścieniowi,Srebrny Pierścień,","Der ,der ,Ein ,ein ,einen ,Den ,den ,Deinen ,deinen ,diesen ,ihn,alten,wurde,war","браслет ангела,браслета ангела,браслету ангела,браслет ангела,браслете ангела,,,ён,ся,ит,его","срібне кільце,срібного кільця,срібному кільцю,срібне кільце,,,ло,е,е,ить,його",",,,,这个,它,是",
ROPE_NAME,Rope,Corde,Corda,ロープ,밧줄,Cuerda,Cuerda,Corda,Lina,Seil,Верёвка,Мотузка,绳索,
ROPE_DESC,Can be used to tie up a foe.,Peut être utilisée pour ligoter un ennemi.,Si può usare per imprigionare un nemico.,これで　てきを　しばってしまおう。,적을 묶어둘 수 있다.,Puede usarse para atar al enemigo.,Se puede usar para atar a un enemigo.,Pode ser usada para amarrar um inimigo.,Może być użyta do związania wroga.,"Kann genutzt werden, um einen Gegner zu fesseln.",Ей можно связать врага.,Нею можна зв'язати ворога.,可以用来捆住敌人。,
ROPE_ART,"The ,the ,A ,a ,this ,it,was","La ,la ,Une ,une ,cette ,e,a,votre ,la ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"은,이,을,과,로","La ,la ,Una ,una ,esta ,a,,","La ,la ,Una ,una ,esta ,a,,","A ,a ,Uma ,uma ,essa ,esta ,a,sua ,foi",",Liny,Linie,Linę,a","Das ,das ,Ein ,ein ,ein ,Das ,das ,Dein ,dein ,dieses ,es,altes,wurde,war","верёвка,верёвки,верёвке,верёвку,верёвке,,а,ена,ась,ит,её","мотузка,мотузки,мотузці,мотузку,,,ла,а,е,ить,її",",,,,这个,它,是",
RULER_NAME,Ruler,Règle,Righello,ものさし,자,Regla,Regla,Régua,Linijka,Lineal,Линейка,Лінійка,尺子,
RULER_DESC,It's 12 inches long.,Elle mesure 30 centimètres.,È lungo 30 cm.,１２インチ (やく３０センチ)の\nながさの　ものさしです。,30cm짜리 자다.,Mide 30 centímetros.,Mide 30 centímetros.,Uma régua de 30 centímetros.,Ma 30 cm długości.,Es ist 30 cm lang.,Может измерить до 30 сантиметров.,Вимірює до 30см.,12英寸长。,
RULER_ART,"The ,the ,A ,a ,this ,it,was","La ,la ,Une ,une ,cette ,e,a,votre ,la ,de ,a","Il ,il ,Un ,un ,questo ,o,uo,il",,"는,가,를,와,로","La ,la ,Una ,una ,esta ,a,,","La ,la ,Una ,una ,esta ,a,,","A ,a ,Uma ,uma ,essa ,esta ,a,sua ,foi",",Linijki,Linijce,Linijkę,a","Das ,das ,Ein ,ein ,ein ,Das ,das ,Dein ,dein ,dieses ,es,altes,wurde,war","линейка,линейки,линейке,линейку,линейке,,а,ена,ась,ит,её","лінійка,лінійки,лінійці,лінійку,,,ла,а,е,ить,її",",,,,这个,它,是",
SHOVEL_NAME,Shovel,Pelle,Pala,シャベル,삽,Pala,Pala,Pá,Łopata,Spaten,Лопата,Лопата,铲子,
SHOVEL_DESC,Woah! You somehow got this shovel.\nYou should give it back to its owner.,"Oh, vous avez réussi à mettre la main sur cette\npelle ¦ Mais rendez-la plutôt à son propriétaire.",Wow! Non si sa come hai questa pala.\nDovresti restituirla al proprietario.,もちぬしに　かえしてあげよう。,우와! 어떻게든 얻었다.\n주인에게 돌려주자.,¡Guau! Por alguna razón obtuviste una pala.\nDeberías devolverla al dueño.,"¡Hala! Por azares del destino, has conseguido\nuna pala. Deberías devolvérsela a su dueño.","Uau! De alguma forma, você conseguiu esta pá.\nVocê deveria devolvê-la para o dono.",Ooo! W jakiś sposób zdobyłeś tę łopatę. Powinieneś oddać ją właścicielowi.,Boah! Du hast irgendwie diesen Spaten bekommen. Du solltest ihn zurückgeben.,"Молодец, ты достал лопату!\nТеперь надо бы вернуть её владельцу.",Вау! Якимось чином ви отримали цю лопату.\nВарто повернути її власнику.,哇哦！你居然找到了这把铲子。[BR]或许你应该将它还给失主。,
SHOVEL_ART,"The ,the ,The ,the ,this ,it,was","La ,la ,La ,la ,cette ,e,a,votre ,la ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"은,이,을,과,으로","La ,la ,La ,la ,esta ,a,,","La ,la ,La ,la ,esta ,a,,","A ,a ,Uma ,uma ,essa ,esta ,a,sua ,foi",",Łopaty,Łopacie,Łopatę,a","Der ,der ,Der ,der ,den ,Den ,den ,Deinen ,deinen ,diesen ,ihn,alten,wurde,war","лопата,лопаты,лопате,лопату,лопате,,а,ена,ась,ит,её","лопата,лопати,лопаті,лопату,,,ла,а,е,ить,її",",,,,这个,它,是",
SLINGSHOT_NAME,Slingshot,Lance-pierre,Fionda,スリングショット,새총,Resortera,Tirachinas,Estilingue,Proca,Steinschleuder,Рогатка,Рогатка,弹弓,
SLINGSHOT_DESC,A handy weapon that anyone can use.\nWeapon @ Offense +[ItemValue].,Une arme très simple d'utilisation.\nArme @ Attaque +[ItemValue].,"Un'arma comoda, usabile da chiunque.\nArma @ Attacco +[ItemValue].",だれでも　つかいやすい　べんりな　ぶき。\nぶき＠オフェンス＋[ItemValue],누구나 쓸 수 있는 편리한 무기.\n무기 ＠ 오펜스 +[ItemValue].,Un arma útil que cualquiera puede usar.\nArma @ Ofensa +[ItemValue].,Un arma útil que cualquiera puede usar.\nArma @ Fuerza +[ItemValue].,Uma arma eficiente que qualquer um pode usar.\nArma @ Ataque +[ItemValue].,"Poręczna broń, której może używać każdy.\nBroń @ Ofensywa +[ItemValue].","Eine handliche Waffe, die jeder benutzen kann.\nWaffe @ Angriff +[ItemValue].","Практичное оружие, подходит каждому.\nОружие @ Атака +[ItemValue].","Зручна, її може використовувати хто завгодно.\nЗброя @ Атака +[ItemValue].",一件任何人都能使用的便利武器。[BR]武器@攻击力+[ItemValue]。,
SLINGSHOT_ART,"The ,the ,A ,a ,this ,it,was","Le ,le ,Un ,un ,ce ,,on,votre ,le ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"은,이,을,과,으로","La ,la ,Una ,una ,esta ,a,,","El ,el ,Un ,un ,este ,o,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Procy,Procy,Procę,a","Die ,die ,Eine ,eine ,eine ,Die ,die ,Deine ,deine ,diese ,sie,alte,wurde,war","рогатка,рогатки,рогатке,рогатку,рогатке,,а,ена,ась,ит,её","рогатка,рогатки,рогатці,рогатку,,,ла,а,е,ить,її",",,,,这个,它,是",
SLINGSHOTBIONIC_NAME,Bionic Slingshot,Lance-pierre bionique,Fionda bionica,スーパースリング,고급 새총,Resortera biónica,Tirachinas biónico ,Estilingue Biônico,Bioniczna Proca,Bionische Schleuder,Бионическая рогатка,Біонічна рогатка,仿生弹弓,
SLINGSHOTBIONIC_ART,"The ,the ,A ,a ,this ,it,was","Le ,le ,Un ,un ,ce ,,on,votre ,le ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"은,이,을,과,으로","La ,la ,Una ,una ,esta ,a,,","El ,el ,Un ,un ,este ,o,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Bionicznej Procy,Bionicznej Procy,Bioniczną Procę,a","Die ,die ,Eine ,eine ,eine ,Die ,die ,Deine ,deine ,diese ,sie,alte,wurde,war","бионическая рогатка,бионической рогатки,бионической рогатке,бионическую рогатку,бионической рогатке,,а,ена,ась,ит,её","біонічна рогатка,біонічної рогатки,біонічній рогатці,біонічну рогатку,,,ла,а,е,ить,її",",,,,这个,它,是",
SLINGSHOTMETAL_NAME,Metal Slingshot,Lance-pierre métallique,Fionda metallica,メタルスリング,금속 새총,Resortera metálica,Tirachinas metálico,Estilingue de Metal,Metalowa Proca,Metallsteinschleuder,Металлич. рогатка,Металева рогатка,金属弹弓,
SLINGSHOTMETAL_DESC,A sturdy weapon that anyone can use.\nWeapon @ Offense +[ItemValue].,"Une arme robuste, utilisable par n'importe qui.\nArme @ Attaque +[ItemValue].",Un'arma resistente utilizzabile da chiunque.\nArma @ Attacco +[ItemValue].,だれでも　つかいやすい　がんじょうなぶき。\nぶき＠オフェンス＋[ItemValue],누구나 사용할 수 있는 튼튼한 무기.\n무기 @ 오펜스 +[ItemValue].,Una arma robusta que todos pueden usar.\nArma @ Ofensa +[ItemValue].,Un arma robusta que cualquiera puede usar.\nArma @ Fuerza +[ItemValue].,Uma arma resistente que qualquer um pode usar.\nArma @ Ataque +[ItemValue].,"Solidna broń, której może używać każdy.\nBroń @ Ofensywa +[ItemValue].","Eine robuste Waffe, die jeder benutzen kann.\nWaffe @ Angriff +[ItemValue].","Прочное оружие, подходит каждому.\nОружие @ Атака +[ItemValue].","Міцна зброя, яка підходить будь-кому.\nЗброя @ Атака +[ItemValue].",一件任何人都能使用的坚固武器。[BR]武器@攻击力+[ItemValue]。,
SLINGSHOTMETAL_ART,"The ,the ,A ,a ,this ,it,was","Le ,le ,Un ,un ,ce ,,on,votre ,le ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"은,이,을,과,으로","La ,la ,Una ,una ,esta ,a,,","El ,el ,Un ,un ,este ,o,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Metalowa Procy,Metalowa Procy,Metalowa Procę,a","Die ,die ,Die ,die ,die ,Die ,die ,Deine ,deine ,diese ,sie,alten,wurden,waren","металлическая рогатка,металлической рогатки,металлической рогатке,металлическую рогатку,металлической рогатке,,а,ена,ась,ит,её","металева рогатка,металевої рогатки,металевій рогатці,металеву рогатку,,,ла,а,є,ить,її",",,,,这个,它,是",
SPORTSDRINK_NAME,Sports Drink,Boisson énergisante,Bevanda sportiva,スポーツドリンク,스포츠음료,Bebida deportiva,Bebida deportiva,Isotônico,Napój Sportowy,Iso-Drink,Спортивный напиток,Спортивний напій,运动饮料,
SPORTSDRINK_DESC,Can reinvigorate you when tired.\nRestores [ItemValue] HP.,Peut vous revigorer quand vous êtes fatigué.\nRend [ItemValue] PV.,Può rinvigorirti quando avverti stanchezza.\nRipristina [ItemValue] PS.,とうぶんにミネラル　えいようそたっぷり。\nのむと　ＨＰを[ItemValue]かいふく。,기력을 되찾게 해준다.\nHP를 [ItemValue]만큼 회복한다.,Puede revitalizarte cuando estás cansado.\nRestaura [ItemValue] PV.,Puede revitalizarte cuando estás cansado.\nRecupera [ItemValue] PV.,Revigora um corpo cansado.\nRecupera [ItemValue] HP.,"Dodaje energii, gdy brakuje ci sił.\nPrzywraca [ItemValue] HP.","Kann dich wieder aufpeppen, wenn du müde bist.\nStellt [ItemValue] KP wieder her.",Поможет тебе взбодриться.\nВосстанавливает [ItemValue] ОЗ.,"Може пожвавити, якщо вам бракує сил.\nВідновлює [ItemValue] оч[ItemValArt3] здоров'я.",可以在你疲劳时恢复些许活力。[BR]回复[ItemValue]点HP。,
SPORTSDRINK_ART,"The ,the ,A ,a ,this ,it,was","La ,la ,Une ,une ,cette ,e,a,votre ,la ,de ,a","La ,la ,Una ,una ,questa ,a,ua,la",,"는,가,를,와,로","La ,la ,Una ,una ,esta ,a,,","La ,la ,Una ,una ,esta ,a,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Napoju Sportowego,Napojowi Sportowemu,Napój Sportowy,","Der ,der ,Ein ,ein ,einen ,Den ,den ,Deinen ,deinen ,diesen ,ihn,alten,wurde,war","спортивный напиток,спортивного напитка,спортивному напитку,спортивный напиток,спортивном напитке,,,ён,ся,ит,его","спортивний напій,спортивного напою,спортивному напої,спортивний напій,,,в,ий,е,ить,його",",,,,这个,它,是",
STICKYMACHINE_NAME,Sticky Machine,Appareil à gélatine,Macchinario viscoso,ねばねばマシン,끈적끈적 머신,Máquina pegajosa,Máquina pegajosa,Gerador de Meleca,Maszyna Klejąca,Schleimgenerator,Слизегенератор,Слизегенератор,黏合装置,
STICKYMACHINE_DESC,Binds an enemy.,Immobilise un ennemi.,Imprigiona un nemico.,１たいを　しばりにする。,적을 속박한다,Amarra un enemigo.,Inmoviliza a un enemigo.,Amarra um inimigo.,Unieruchamia wroga.,Bindet Gegner an Schleim fest.,Обездвиживает врага.,Знерухомлює ворога.,束缚一名敌人的行动。,
STICKYMACHINE_ART,"The ,the ,A ,a ,this ,it,was","L',l',Un ,un ,cet ,,on,votre ,le ,d',a","Il ,il ,Un ,un ,questo ,o,uo,il",,"은,이,을,과,으로","La ,la ,Una ,una ,esta ,a,,","La ,la ,Una ,una ,esta ,a,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Maszyny Klejącej,Maszynie Klejącej,Maszynę Klejącą,a","Der ,der ,Der ,der ,den ,Den ,den ,Deinen ,deinen ,diesen ,ihn,alten,wurde,war","слизегенератор,слизегенератора,слизегенератору,слизегенератор,слизегенераторе,,,ён,ся,ит,его","слизегенератор,слизегенератора,слизегенератору,слизегенератор,,,в,ий,е,ить,його",",,,,这个,它,是",
STRAWBERRYTOFU_NAME,Strawberry Tofu,Tofu à la fraise,Tofu alla fragola,いちごとうふ,딸기 두부,Tofu de fresa,Tofu de fresa,Tofu de Morango,Truskawkowe Tofu,Erdbeertofu,Тофу с клубникой,Полуничний тофу,草莓豆腐,
STRAWBERRYTOFU_DESC,,,,,,,,,,,,,,
STRAWBERRYTOFU_ART,"The ,the ,Some ,some ,this ,it,was","Le ,le ,Un ,un ,ce ,,on,votre ,le ,de ,a","Il ,il ,Del ,del ,questo ,o,uo,il",,"는,가,를,와,로","El ,el ,Un ,un ,este ,o,,","El ,el ,Un ,un ,este ,o,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Truskawkowego Tofu,Truskawkowemu Tofu,Truskawkowe Tofu,o","Das ,das ,Ein ,ein ,ein ,Das ,das ,Dein ,dein ,dieses ,es,altes,wurde,war","тофу с клубникой,тофу с клубникой,тофу с клубникой,тофу с клубникой,тофу с клубникой,,о,ено,ось,ит,его","полуничний тофу,полуничного тофу,полуничному тофу,полуничний тофу,,,в,ий,е,ить,його",",,一些,一些,这个,它,是",
SUPERSPRAY_NAME,Super Spray,Super Insecticide,Super insetticida,スーパースプレー,슈퍼 스프레이,Super insecticida,Superinsecticida,Super Inseticida,Super Sprej,Super-Spray,Супераэрозоль,Суперспрей,超级喷雾,
SUPERSPRAY_DESC,Industrial strength Insecticide.\n,Un insecticide encore plus puissant.\n,Insetticida di livello industriale.\n,しんかいはつの　きょうりょくな\nさっちゅうざい。,산업용에 적합한 강력한 살충제.\n,Insecticida de uso industrial.\n,Como el insecticida pero aún más potente.\n,Inseticida para uso industrial.\n,Środek Owadobójczy o sile przemysłowej.\n,Industrielles Insektizid.\n,Промышленный аэрозоль от насекомых.\n,Надпотужний інсектицид.\n,工业级别的杀虫剂。,
SUPERSPRAY_ART,"The ,the ,A ,a ,this ,it,was","Le ,le ,Un ,un ,ce ,,on,votre ,le ,de ,a","Il ,il ,Un ,un ,questo ,o,uo,il",,"는,가,를,와,로","El ,el ,Un ,un ,este ,o,,","El ,el ,Un ,un ,este ,o,,","O ,o ,Um ,um ,esse ,este ,o,seu ,foi",",Super Spreju,Super Sprejowi,Super Sprej,","Das ,das ,Das ,das ,das ,Das ,das ,Dein ,dein ,dieses ,es,altes,wurde,war","супераэрозоль,супераэрозоля,супераэрозолю,супераэрозоль,супераэрозоле,,,ён,ся,ит,его","суперспрей,суперспрея,суперспрею,суперспрей,,,в,ий,е,ить,його",",,,,这个,它,是",
SWORD_NAME,Sword,Épée simple,Spada,アシガルソード,병졸의 검,Espada,Espada,Espada,Miecz,Schwert,Меч,Меч,宝剑,
