key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN,pr
DIALOGUE_PODUNK_CUTSCENES_CATACOMBS_PIPPI_DEFEAT_23,"[@]Oh me, oh my... You have such a way with words...[WAIT@]Here, take this shiny badge.[WAIT@]My mom said that as long as I have it, it'll give me courage.","[@]Oh, bah dis donc... Tu sais trouver les mots, toi...[WAIT@]Tiens, prends ce badge qui brille.[WAIT@]Ma maman m'a dit que tant que je l'aurais avec moi, il me donnerait du courage.","[@]Oh caspita... Tu sì che ci sai fare con le parole...[WAIT@]Ecco, tieni questa medaglia.[WAIT@]Mia mamma dice che avrei avuto coraggio finché ce l'avrei avuta.",[@]うれしい！[DELAY]　あなたって　ほめじょうずね！[WAIT@]はい！　このバッヂをあげる！[WAIT@]ママは　これを　ゆうきのあかし　だって\nわたしに　くれたの。,"[@]으아아... 입만 번지르르해선...[WAIT@]자, 반짝이는 배지야.[WAIT@]엄마가 말하기론 이걸 가지고 있으면 용기를 준다고\n했어.","[@]Oh, cielos... se te da tan bien expresarte...[WAIT@]Ten, toma este broche brillante.[WAIT@]Mi mamá dijo que mientras lo lleve, seré valiente.","[@]Vaya, vaya... Eres muy bueno con las palabras...[WAIT@]Toma, coge este broche brillante.[WAIT@]Mi madre me decía que mientras lo llevara conmigo, tendría coraje.","[@]Puxa, você tem tanto jeito com as palavras...[WAIT@]Aqui, pegue este brasão![WAIT@]Mamãe falou que, enquanto eu estiver com ele, serei bem corajosa.","[@]Ojej, ojej... Masz jednak gadane...[WAIT@]Masz, weź tę lśniącą odznakę.[WAIT@]Mama powiedziała, że dopóki ją mam, będzie mi dodawać otuchy.","[@]Ach Herrje ... Du hast eine gute Wortwahl ...[WAIT@]Hier, nimm diesen glänzenden Orden.[WAIT@]Mama sagt, solange ich ihn trage, gibt er mir Mut.","[@]Ну и ну!.. Да ты за словом в карман не лезешь...[WAIT@]Вот, держи этот блестящий значок.[WAIT@]Моя мама сказала, что он прибавляет смелости.","[@]Ого... А ти за словом до кишені не полізеш...[WAIT@]Ось, тримай цей блискучий значок.[WAIT@]Мама каже, що він додає мені сміливості!",[@]天啊…你说话可真有一套…[WAIT@]给你，拿着这个闪亮的徽章吧。[WAIT@]我妈妈说，只要拿着它，它就会给我勇气。,
DIALOGUE_PODUNK_CUTSCENES_CATACOMBS_PIPPI_DEFEAT_26,"[@]But I think you'll probably need it more than me, so keep it!","[@]Mais je crois qu'il te sera plus utile à toi qu'à moi, alors garde-le !",[@]Però mi sa che a te servirà di più. Tienila!,[@]でも　これは　ゆうかんな　[Ninten]くんに\nふさわしいと　おもうわ！,[@]나보단 오빠한테 더 필요할 거 같아서 주는 거야!,"[@]Pero creo que tú probablemente lo necesitarás más que yo, ¡así que guárdalo!","[@]Pero creo que tú lo necesitarás mucho más que yo,\n¡así que tómalo!",[@]Mas acho que você precisa dele mais do que eu.,"[@]Ale myślę, że tobie przyda się bardziej niż mnie, więc weź ją ze sobą!","[@]Aber wahrscheinlich brauchst du ihn mehr als ich, also behalte ihn!","[@]Но, думаю, он тебе нужнее! Забирай!","[@]Але, вважаю, тобі він потрібніше! Забирай!",[@]我觉得你可能会比我更需要它，所以，拿上吧！,
DIALOGUE_PODUNK_CUTSCENES_CATACOMBS_PIPPI_DEFEAT_27,[@][Ninten] got the Courage Badge!,[@][Ninten] obtient le Badge du courage !,[@][Ninten] ottiene la Medaglia del coraggio!,[@][Ninten]は　ゆうきのバッヂを　てにいれた！,[@][Ninten][particle:Ninten:0] 용기의 배지를 받았다!,[@]¡[Ninten] obtuvo el Broche de valentía!,[@]¡[Ninten] ha conseguido el Broche del coraje!,[@][Ninten] conseguiu o Brasão da Bravura!,[@][Ninten] dostał Odznakę Odwagi!,[@][Ninten] erhielt den Mut-Orden!,[@][Ninten] получил значок Мужества!,[@][Ninten] отримав значок хоробрості!,[@][Ninten]获得了勇气徽章！,
DIALOGUE_PODUNK_CUTSCENES_CATACOMBS_PIPPI_DEFEAT_28,"[@]Wait, you can't carry it? What a shame!","[@]Attends, tu peux pas le porter ? C'est vraiment dommage !","[@]Ma come, non hai spazio? Che peccato!",[@]あら　もちきれない　みたい。\nざんねん　だったわね。,[@]짐이 너무 많아서 못 들고 다니겠는데? 아쉽네!,"[@]Espera, ¿no puedes llevártelo? ¡Qué lastima!","[@]Espera, ¿no tienes espacio? ¡Qué pena!","[@]Peraí, você não tem como levá-lo? Poxa!","[@]Czekaj, nie możesz jej nosić? Jaka szkoda!","[@]Warte, du kannst ihn nicht tragen? Schade!","[@]Стоп, тебе некуда его положить? Ну вот...","[@]Стоп, тобі нікуди його покласти? Ох, шкода...",[@]等等，你拿不下了？真可惜！,
DIALOGUE_PODUNK_CUTSCENES_CATACOMBS_PIPPI_DEFEAT_29,"[@]Now, let's go back to town.","[@]Bon, retournons en ville.","[@]Forza, torniamo in città.",[@]さ　まちに　かえりましょ！,[@]이제 마을로 돌아가자.,"[@]Ahora, volvamos a la ciudad.","[@]Vamos, tenemos que volver al pueblo.","[@]Agora, adiante! Para a cidade!",[@]A teraz wróćmy do miasta.,[@]Jetzt lass uns zurückgehen.,[@]Теперь давай вернёмся в город.,[@]А тепер давай повернемося до міста.,[@]现在我们回镇上去吧。,
DIALOGUE_PODUNK_CUTSCENES_CATACOMBS_PIPPI_DEFEAT_31,"[@]Actually, can you please go first, [Ninten]? This place gives me the creeps.","[@]En fait, tu peux passer devant, [Ninten] ? Cet endroit me fiche les jetons.","[@]Anzi, puoi andare tu per primo, [Ninten]? Questo posto mi fa una paura!",[@]やっぱり　こわいから　[Ninten]ちゃんが\nさきに　あるいてよ。,[@][Ninten] 오빠가 앞장서줄 수 있어? 여기 너무\n소름 끼쳐...,"[@]De hecho, ¿puedes ir tu primero, [Ninten]? Este lugar me da escalofríos.","[@]Pensándolo mejor, ¿podrías ir tu primero, [Ninten]? Este sitio me da escalofríos.","[@]Na verdade, dá pra você ir na frente, [Ninten]? Esse lugar me dá arrepios.","[@]Właściwie, czy możesz pójść pierwszy, [Ninten]? To miejsce przyprawia mnie o ciarki.","[@]Willst du nicht lieber vorgehen, [Ninten]? Dieser Ort ist gruselig!","[@][Ninten], может, ты вперёд? У меня от этого места мороз по коже!","[@]Слухай, [Ninten], може, джентльмени вперед? У мене від цього місця ноги мліють!",[@]不过[Ninten]，你能走在前面吗？这个地方令我毛骨悚然。,
DIALOGUE_PODUNK_CUTSCENES_CATACOMBS_PIPPI_DEFEAT_33,[@][Pippi] joined your party!,[@][Pippi] rejoint l'équipe !,[@][Pippi] si unisce al gruppo!,[@][Pippi]が　なかまに　なった！,[@][Pippi][particle:Pippi:1] 파티에 합류했다!,[@]¡[Pippi] se unió a tu equipo!,[@]¡[Pippi] se ha unido al grupo!,[@][Pippi] juntou-se à equipe!,[@][Pippi] dołączyła do twojej drużyny!,[@][Pippi] trat deinem Team bei!,[@][Pippi] присоединилась к команде!,[@][Pippi] приєдналася до команди!,[@][Pippi]加入了队伍！,
DIALOGUE_PODUNK_CUTSCENES_DOLL_ATTACK_2,[@]Ahhhh!,[@]Ahhhh !,,[@]うわぁーん！,[@]으아아!,[@]¡Ahhhh!,[@]¡Aaaah!,,,,[@]А-а-а-а-а!,[@]А-а-а-а-а!,[@]啊啊啊！,
DIALOGUE_PODUNK_CUTSCENES_DOLL_ATTACK_4,[@]Big brother! Help!,[@]Grand frère ! Au secours !,[@]Fratellone! Aiuto!,[@]たすけて！　おにいちゃん！,[@]오빠! 도와줘!,[@]¡Hermanito! ¡Ayuda!,[@]¡Hermanito! ¡Ayúdame!,[@]Irmãozão! Socorro!,[@]Starszy bracie! Pomóż mi!,[@]Bruder! Hilf mir!,[@]Братец! Караул!,[@]Брате! Рятуй!,[@]大哥哥！救命啊！,
DIALOGUE_PODUNK_CUTSCENES_DOLL_ATTACK_SPEAKER_Mimmie,Mimmie,,,ミミー,미미,,,,,,Мимми,Міммі,米米,
DIALOGUE_PODUNK_CUTSCENES_DOLL_DEFEATED_2,[@]Is it over?,[@]Ça y est ?,[@]È finita?,[@]おにいちゃん　だいじょうぶ？,[@]끝났어?,[@]¿Se acabó?,[@]¿Ya está?,[@]... Já acabou?,[@]Czy to już koniec?,[@]Ist es vorbei?,[@]Уже всё?,[@]Вже все?,[@]结束了吗？,
DIALOGUE_PODUNK_CUTSCENES_DOLL_DEFEATED_7,"[@]It doesn't seem to be moving...[WAIT@]But I can still hear something coming out of it.[WAIT@][Ninten], can you check it to make sure it's dead?","[@]On dirait qu'elle s'est arrêtée de bouger...[WAIT@]Mais j'entends encore quelque chose à l'intérieur.[WAIT@][Ninten], est-ce que tu peux aller voir pour vérifier qu'elle bouge vraiment plus ?","[@]Non si muove più, sembra...[WAIT@]Però sento ancora qualche suono da lì...[WAIT@]Puoi vedere se è morta, [Ninten]?",[@]こわかったぁ。[WAIT@]にんぎょうは　もう　とまったみたい・・・。[WAIT@]でも　なかから　なにか　きこえるよ。[WAIT@]おにいちゃん　しらべてきて・・・。,"[@]움직이지는 않는 것 같은데...[WAIT@]이상한 소리가 계속 들려.[WAIT@]오빠, 확인해 줄 수 있어?","[@]No parece moverse...[WAIT@]Pero todavía puedo seguir escuchando algo saliendo de ella.[WAIT@][Ninten], ¿puedes comprobar que esté muerta?","[@]Parece que ya no se mueve...[WAIT@]Pero todavía sigo escuchando algo saliendo de ahí.[WAIT@][Ninten], ¿puedes ver si está muerta?","[@]Ela não parece mais estar se movendo...[WAIT@]Mas ainda consigo ouvir algo de dentro dela.[WAIT@][Ninten], você pode ir ver se ela morreu?","[@]Wygląda na to, że się nie rusza...[WAIT@]Ale wciąż słyszę, jak coś się z niej wydobywa.[WAIT@][Ninten], możesz sprawdzić, czy na pewno jest martwa?","[@]Sie scheint sich nicht zu bewegen ...[WAIT@]Aber ich höre noch irgendwas aus der Puppe.[WAIT@][Ninten], kannst du schauen, ob sie wirklich tot ist?","[@]Вроде больше не двигается...[WAIT@]Но, по-моему, от неё идут какие-то звуки.\nМожет, она ещё живая?..[WAIT@][Ninten], можешь к ней залезть?","[@]Схоже, більше не рухається...[WAIT@]Але я досі чую якийсь звук, що доноситься із неї.[WAIT@][Ninten], можеш перевірити, чи точно мертва?",[@]看样子它不动了…[WAIT@]但我还是能听见它里面发出的声音。[WAIT@][Ninten]，你能不能检查一下？,
DIALOGUE_PODUNK_CUTSCENES_DOLL_DEFEATED_SPEAKER_Mimmie,Mimmie,,,ミミー,미미,,,,,,Мимми,Міммі,米米,
DIALOGUE_PODUNK_CUTSCENES_FAMILY_GOODBYE_0,[@][NINTEN]!,[@][NINTEN] !,,[@][NINTEN]！,,[@]¡[NINTEN]!,[@]¡[NINTEN]!,,,,,,[@][NINTEN]！,
DIALOGUE_PODUNK_CUTSCENES_FAMILY_GOODBYE_1,"[@]It's us![D] Wait up!","[@]C'est nous ![D] Attends !","[@]Siamo noi![D] Aspettaci!",[@]いもうとの　ミミーと　ミニーだよぉ。[BR][D]まってぇ！,"[@]우리야![D] 잠깐만!","[@]¡Somos nosotras![D] ¡Espérate!","[@]¡Somos nosotras![D] ¡Espera!","[@]Somos nós![D] Espere aí!","[@]To my![D] Zaczekaj!","[@]Wir sind es![D] Warte!",[@]Это мы![D] Погоди!,"[@]Це ми![D] Зачекай!",[@]是我们呀！[D]等等！,
DIALOGUE_PODUNK_CUTSCENES_FAMILY_GOODBYE_2,"[@]Oh thank goodness, we made it in time.[W@]I was getting worried we wouldn't be able to have a proper goodbye.","[@]Ouh là là, on arrive juste à temps.[W@]J'ai eu peur qu'on ne puisse pas te dire au revoir comme il faut.","[@]Grazie al cielo abbiamo fatto in tempo.[W@]Temevo che non avremmo potuto salutarci per bene.",[@]よかった　まにあった！[W@]マザーズデイを　はなれるまえに[BR]おみおくりできないこと[DELAY:3]　しんぱいだったのよぉ。,"[@]휴... 다행이야, 제시간에 왔네.[W@]제대로 인사도 못 할지 걱정했어.","[@]Menos mal que llegamos a tiempo.[W@]Estaba comenzando a preocuparme que no podríamos despedirnos como se debe.","[@]Menos mal que hemos llegado a tiempo.\n[W@]Ya temía yo que no pudiéramos despedirnos en condiciones.","[@]Ai que bom, chegamos a tempo.[W@]Estava ficando preocupada que não conseguiriamos dar tchau para você.","[@]Całe szczęście, że zdążyłyśmy.[W@]Martwiłam się, że nie zdążymy się dobrze pożegnać.","[@]Puh, zum Glück. Wir haben es gerade noch geschafft.[W@]Ich habe schon befürchtet, dass wir uns nicht mehr richtig verabschieden können.","[@]Ах, слава богу, мы успели.[W@]Я уж боялась, что мы не попрощаемся как следует.","[@]Ох, яке щастя, що ми встигли. [W@]Я вже боялася, що ми не зможемо як слід попрощатися.",[@]噢，谢天谢地，终于赶上了。[W@]我本来还担心没办法好好道别了呢。,
DIALOGUE_PODUNK_CUTSCENES_FAMILY_GOODBYE_3,"[@]So, were you gonna tell us about how you wrestled a tiger into submission?!","[@]Alors, tu comptais nous raconter comment tu as réussi à dompter un tigre ?!",[@]Perché non ci hai detto che hai addomesticato una tigre?!,[@]トラと　レスリングして　かったんだって？！,"[@]그건 그렇고, 호랑이를 힘으로 굴복시켰다는 얘긴 우리한테 안 해줄 생각이었어!?","[@]Entonces, ¿¡nos vas a contar como sometiste a un tigre a puño limpio!?","[@]¡Entonces, ¿nos vas a contar cómo le diste una buena tunda a un tigre?!","[@]Então, quando é que você ia falar que lutou contra um tigre!?",[@]Więc miałeś nam zamiar powiedzieć o swoich zapasach z tygrysem!?,"[@]Also, möchtest du uns erzählen, wie du einen Tiger fertiggemacht hast?!","[@]Расскажи, как ты тигра уделал!!!","[@]Ну що, розкажеш нам, як ти приборкав тигра голими руками?!",[@]所以，你徒手制服老虎这么厉害的事，就不打算跟我们说说嘛？！,
DIALOGUE_PODUNK_CUTSCENES_FAMILY_GOODBYE_4,"[@]Yeah, and how you rode it into the cemetery?[W@][PIPPI] gave the news to everyone![W@]Did you really do it?!","[@]Ouais, et comment tu l'as chevauché jusqu'au cimetière ?[W@][PIPPI] l'a raconté à tout le monde ![W@]T'as vraiment fait ça ?!","[@]Sì, e che poi l'hai cavalcata fino al cimitero![W@][PIPPI] l'ha raccontato a tutti![W@]L'hai fatto per davvero?!",[@]ゴリラに　たづなを　ひいて[BR]はかばの　ちかに　のりこんだんだって？[W@][PIPPI]って　おんなのこが　そこで[BR]にいちゃんに　たすけられたって　いってたよ！[W@]ホントに　ホントに？,"[@]맞아, 게다가 그 호랑이를 타고 공동묘지까지 갔다며?[W@][PIPPI][particle:PIPPI:1] 동네방네에 얘기하고 다녔다고![W@]정말이야?!","[@]¡Si!, ¿y como fuiste al cementerio montado encima de él?[W@]¡[PIPPI] ya le dijo a todo el pueblo![W@]¡¿De veras que lo hiciste?!",[@]¡Sí! ¿Y de cómo entraste al cementerio montado en él?\n[W@]¡[PIPPI] se lo ha contado a todo el mundo!\n[W@]¡¿De verdad has hecho eso?!,"[@]É, e que você foi ao cemetério montado nele?[W@][PIPPI] deu a notícia para todo mundo![W@]Você realmente fez tudo isso?!",[@]I o tym jak wjechałeś na nim na cmentarz?[W@][PIPPI] wszystkim o tym trąbi![W@]Czy to wszystko prawda?!,"[@]Oh, und wie du in den Friedhof gefahren bist?[W@][PIPPI] hat es allen erzählt![W@]Hast du das wirklich gemacht?!",[@]И потом как он довозил тебя до кладбища![W@][PIPPI] уже всем рассказала![W@]Это всё правда?!,"[@]І про те, як ти приїхав верхи на ньому до цвинтаря?\n[W@][PIPPI] вже всім розповіла!\n[W@]Ти справді це зробив?!",[@]对呀，还有你是怎么骑着老虎冲进墓地里的？[W@][PIPPI]她把这事儿快传遍了！[W@]你真的干了啊？,
DIALOGUE_PODUNK_CUTSCENES_FAMILY_GOODBYE_5,"[@]Oh, [NINTEN]...[D] you've grown up so much...[W@]It seems like just yesterday, [D:6]you were still just a little troublemaker.","[@]Oh, [NINTEN]...[D] tu as tellement grandi...[W@]Tu étais encore un petit fauteur de troubles pas plus tard qu'hier.",[@][NINTEN]...[D] sei diventato grande...[W@]Mi sembra ieri che...[D:6] facevi ancora le marachelle.,[@][NINTEN]・・・[D]すっかり　おおきくなってしまって。[W@],"[@][NINTEN]...[D] 정말 많이 컸구나...[W@]엊그제까지만 해도,[D:6] 마냥 말썽꾸러기였던 거 같은데.","[@]Ay, [NINTEN]...[D] has crecido tanto...[W@]Pareciera que tan solo ayer, [D:6]eras un pequeño bromista.","[@]Ay, [NINTEN]...[D] cómo has crecido...\n[W@]Si parece que fue ayer [D:6]cuando todavía eras un chiquillo travieso.","[@]Ah, [NINTEN]...[D] você cresceu tanto...[W@]Parece até que foi ontem, [D:6]que você era só um pequeno encrenqueiro.","[@]Och, [NINTEN]...[D] tak bardzo urosłeś...[W@]Zdaje się jakby jeszcze wczoraj [D:6]był z ciebie tylko mały łobuziak.","[@]Oh, [NINTEN] ...[D] du bist so erwachsen geworden ...[W@]Als wäre es erst gestern gewesen, [D:6]als du noch ein kleiner Frechdachs warst.",[@][NINTEN]...[D] как же ты повзрослел...[W@]Будто ещё вчера ты был совсем маленьким шалунишкой.,"[@]Ох, [NINTEN]...[D] ти так виріс...\n[W@]Здається,[D:6] ще вчора ти був маленьким бешкетником.",[@]噢，[NINTEN]…[D]看来你已经成长了不少呢…[W@]在我印象中，[D:6]你还只是一个爱调皮捣蛋的小家伙呢。[W@]时间过得真快啊，想想就跟昨天似的。,
DIALOGUE_PODUNK_CUTSCENES_FAMILY_GOODBYE_6,"[@]Haha, yeah![D] Remember when you bent all the spoons in the house?[W@]We all had to eat with our hands!","[@]Haha, ouais ![D] Tu te rappelles quand tu as tordu toutes les cuillères de la maison ?[W@]On a tous dû manger avec les doigts !","[@]Hahah, è vero![D] Ti ricordi quando hai piegato tutti i cucchiai a casa?[W@]Dovevamo mangiare con le mani!",[@]いえのなかの　スプーンぜんぶまげられて　,"[@]하하, 그러니까![D] 집 안 숟가락이란 숟가락은 전부 구부렸던 거 기억나?[W@]그날은 모두 손으로 먹어야 했잖아!","[@]¡Ja, ja, sí![D] ¿Te acuerdas cuando doblaste todas las cucharas de la casa?[W@]¡Todos tuvimos que andar comiendo con las manos!","[@]¡Ja, ja, ya ves![D] ¿Te acuerdas cuando doblaste todas[BR]las cucharas de casa?\n[W@]¡Todos tuvimos que comer con las manos!","[@]Haha, pois é![D] Lembra quando você entortou todas as colheres na nossa casa?[W@]A gente teve que comer com as nossas mãos!","[@]Haha, no![D] Pamiętasz, jak nam wygiąłeś wszystkie łyżki w domu?[W@]Musieliśmy jeść rękami!","[@]Haha, ja![D] Erinnerst du dich daran, als du mal alle Löffel im Haus verbogen hattest?[W@]Wir mussten damals alle mit unseren Händen essen!","[@]Ха-ха, точно![D] Помнишь, как ты погнул все ложки в доме?[W@]А нам приходилось есть руками!","[@]Ха-ха, точно![W@]Пам'ятаєш, як ти погнув усі ложки у домі? [W@]Нам довелося їсти руками!",[@]哈哈，可不是嘛！[BR][D]你还记得你把家里所有勺子都掰弯了那次吗？[W@]搞得我们所有人都只能用手抓饭吃！,
DIALOGUE_PODUNK_CUTSCENES_FAMILY_GOODBYE_7,"[@]Oh, yeah! [D]We also brought something![W@]It's some [FAVFOOD]! [D]Mom made it for you.[W@]We even packed it up so you can eat it on the go!","[@]Ah, d'ailleurs ! [D]On t'a apporté quelque chose ![W@]Un plat d[elision][FAVFOOD] ! [D]C'est Maman qui l'a préparé pour toi.[W@]On l'a emballé pour que tu puisses l'emporter avec toi !",[@]Giusto! [D]Ti abbiamo portato una cosa![W@][FAVFOOD]! [D]Ci ha pensato la mamma.[W@]Ti abbiamo impacchettato tutto per poter mangiare per strada!,おべんとう！,"[@]아, 맞다! [D]이거, 우리가 준비한 거야![W@][FAVFOOD]! [D]엄마가 오빠한테 주려고 만드셨어.[W@]밖에서도 먹을 수 있게 포장까지 했지!","[@]¡Ah, cierto! [D]¡También te trajimos algo![W@]¡Un poquito de [FAVFOOD]! [D]Mamá te la preparó.[W@]¡Hasta te la empaquetamos para que te la puedas comer en tu viaje!","[@]¡Ah, es verdad! [D]¡Te hemos traído algo!\n[W@]¡Un poco de [FAVFOOD]! [D]Te lo ha hecho mamá.\n[W@]¡Incluso te lo hemos puesto en una bolsa para que te lo puedas comer donde quieras!","[@]Ah, é! [D]A gente também trouxe uma coisa pra você![W@]É [FAVFOOD]! [D]A mamãe fez pra você.[W@]A gente até embrulhou pra você poder comer na sua viajem!","[@]A właśnie! [D]Mamy coś dla ciebie![W@]Oto [FAVFOOD]! [D]Mama chciała dać ci coś na ząb.[W@]Zapakowałyśmy to tak, żebyś mógł zjeść w drodze!","[@]Ach stimmt! [D]Wir haben dir was mitgebracht![W@]Es ist [FAVFOOD]! [D]Mama hat sich darum gekümmert.[W@]Wir haben das Essen eingepackt, damit du es unterwegs essen kannst!","[@]Ах да! [D]Мы тебе кое-что принесли![W@]И это [FAVFOOD]![W@]Мама приготовила, а мы упаковали, чтобы тебе[BR]было удобно есть в дороге!","[@]А, мало не забула! [D]Ми дещо тобі принесли!\n[W@]Це [FAVFOOD]! [D]Мама приготувала так, як ти любиш.\n[W@]Ми навіть запакували все, щоб ти міг поїсти в дорозі!",[@]哦，对了！[D]我们还带了点东西！[W@]是你最爱的[FAVFOOD]喔！[D]妈妈专门给你做的。[W@]我们还帮你打包好了，赶路的时候也能吃！,
