key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN
DIALOGUE_MAGICANT_SCOUT2_0,"[@]You look lost.[WAIT@]I'd advise you to seek help from the Queen, but she has too much to worry about right now.","[@]Tu as l'air perdu[LeadArt6].[WAIT@]Je t'aurais bien conseillé[LeadArt6] de demander l'aide de la Reine, mais elle est beaucoup trop préoccupée en ce moment.","[@]Ti sei perso?[WAIT@]Ti direi di chiedere aiuto alla Regina, ma ha molto a cui pensare al momento.",[@]どこへいけばいいのか　まよっているかおですね。[WAIT@]クイーンにきいてみれば　わかるとおもうよ[BR]いろいろとさいきん　なやんでるみたいだけど。　,"[@]길을 잃으셨나요?[WAIT@]여왕님께 도움을 청하는 게 좋겠지만, 지금 여왕님께선 신경 써야 할 것이 한두 개가 아니라서 말이죠.","[@]Pareces perdido.[WAIT@]Te aconsejaría que pidieras ayuda a la reina, pero ahora mismo tiene demasiadas preocupaciones.","[@]Pareces perdid[LeadArt6].\n[WAIT@]Te diría que le pidieras ayuda a la reina, pero ahora mismo está muy ocupada.","[@]Você parece perdido.[WAIT@]Eu até falaria para buscar ajuda da Rainha, mas ela já tem muita coisa para se preocupar.","[@]Wyglądasz na zagubionego.[WAIT@]Poradziłbym ci spytać o pomoc Królową, ale ma teraz tyle na głowie.","[@]Du siehst verloren aus.[WAIT@]Ich würde dir den Rat geben, die Königin um Hilfe zu bitten. Doch sie trägt zur Zeit viele eigene Sorgen.","[@]Выглядишь растерянно.[WAIT@]Я бы посоветовал обратиться за помощью к королеве, только у неё сейчас забот немерено.","[@]Здається, ти заблукав.[WAIT@]Я б порадив тобі піти за допомогою до королеви, але у неї зараз повно турбот.",[@]你看起来迷路了。[WAIT@]我本来想建议你去向女王求助的，但是她眼下已是忧心忡忡、分身乏术。
DIALOGUE_MAGICANT_SCOUT2_1,"[@]You wish to return to your world?[WAIT@]I don't know where you're from, but there are a great many holes east of town.[WAIT@]If you [color]stay as still as possible[/color], an otherworldly sound can be heard from one of them.[WAIT@]Just [color]follow the source of the sound[/color] and you'll find it.[WAIT@]Then toss $10 in there, and the path forward shall be revealed.[WAIT@]If you need [color]money[/color], you can seek the Benevolent Old Man for help.[WAIT@]Simply give a [color]thoughtful[/color] prayer to the [color]fountain[/color], and he will offer you his aid.\n","[@]Tu veux retourner dans ton monde ?[WAIT@]Je ne sais pas d'où tu viens, mais à l'est du village se trouve l'île aux Puits.[WAIT@]Si tu restes [color]complètement immobile[/color], tu entendras le [color]son d'un autre monde[/color] s'élever de l'un des puits.[WAIT@][color]Laisse-toi guider par ce son[/color], et tu trouveras ce puits.[WAIT@]Jette 10 $ dedans, et un chemin se révèlera.[WAIT@]Si tu as besoin [color]d'argent[/color], va demander l'aide du vieil homme serviable.[WAIT@]Adresse-lui une [color]prière[/color], et il t'aidera.","[@]Vuoi tornare nel tuo mondo?[WAIT@]Non so da dove tu provenga, ma ci sono molte buche a est della città.[WAIT@]Se stai [color]il più immobile possibile[/color], dovresti sentire da una di loro un suono da un altro mondo.[WAIT@][color]Segui la fonte del suono[/color] e troverai la buca giusta.[WAIT@]Poi gettaci dentro $10 e la strada si rivelerà davanti a te.[WAIT@]Se hai bisogno di [color]soldi[/color], chiedi al Vecchio benevolo.[WAIT@]Ti basterà pregare alla [color]fontana[/color] [color]dal profondo del cuore[/color] e ti aiuterà.",[@]もとのせかいに　もどりたいのかい？[WAIT@]まちのひがしには　えらいかずのいどが　あるから　いってみるといい。[WAIT@]いどのまえで　[color]たちどまってみれば[/color][DELAY]　そのうちひとつから　このよのものとはおもえない　なぞのおとがきこえるはずだ。[WAIT@]そのおとをたどれば　でぐちもみつかるさ。[WAIT@]もちろんそのまえに　１０ドルを　なげいれるひつようは　あるがね。[WAIT@][color]おかね[/color]が　ひつようならば　おたすけじいさんを　よんでみるといい。[WAIT@]いずみのまえで　[color]こころから　いのれば[/color]　たすけてくれるだろうさ・・・,"[@]원래 세계로 돌아가고 싶으신가요?[WAIT@]원래 세계라는 것이 어딘지 모르겠지만, 동쪽으로 가면 수많은 우물이 있습니다.[WAIT@]그중 하나는 가만히 있으면 다른 세계의 소리가 흘려들어 옵니다.[WAIT@]만약 [color]돈[/color]이 필요하다면, 자혜로운 노인에게 도움을 요청해 보세요. [WAIT@][color]분수[/color]에게 [color]진정성있는[/color] 기도를 하면, 분명 도와주실 거예요.","[@]¿Deseas volver a tu mundo?[WAIT@]No sé de dónde vienes, pero hay muchos pozos al este de la ciudad.[WAIT@]Si te quedas [color]lo más quieto posible[/color], podrás oír el sonido del otro mundo desde uno de ellos.[WAIT@]Sólo [color]sigue el sonido[/color] y encontrarás la salida.[WAIT@]Después, arroja $10 y podrás ver el camino.[WAIT@]Si necesitas [color]dinero[/color], busca al Anciano Bondadoso.[WAIT@]Dirígete a la [color]fuente[/color], y rézale [color]desde el fondo de tu corazón[/color]. Solo así te ayudará.","[@]¿Deseas volver a tu mundo?\n[WAIT@]No sé de dónde vienes, pero hay muchos pozos al este de la ciudad.\n[WAIT@]Si te quedas [color]completamente inmóvil[/color], podrás oír el sonido del otro mundo desde uno de ellos.\n[WAIT@][color]Guíate por ese sonido[/color], y encontrarás la salida.\n[WAIT@]Después, arroja 10 $ y se te mostrará el camino.\n[WAIT@]Si necesitas [color]dinero[/color], busca al anciano bondadoso.\n[WAIT@]Dirígete a la [color]fuente[/color], y rézale [color]desde tus adentros[/color]. Solo así te ayudará. ","[@]Você deseja voltar para o seu mundo?[WAIT@]Eu não sei de onde você é, mas existe uma porção de poços à leste da cidade.[WAIT@]Se você [color]ficar bem paradinho[/color], dá pra ouvir um som de outro mundo vindo de um deles.[WAIT@]Basta [color]seguir a origem do som[/color] e você irá encontrá-lo.[WAIT@]Então, jogue $10 dentro dele, e o caminho surgirá.[WAIT@]Se precisar de [color]dinheiro[/color], peça ao Velho Benevolente. [WAIT@]É só fazer uma súplica [color]do fundo do coração[/color] perto da [color]fonte[/color] que ele aparecerá para te auxiliar.","[@]Chcesz wrócić do swojego świata?[WAIT@]Nie wiem skąd jesteś, ale na wschód od miasta jest od groma dziur.[WAIT@]Jeżeli [color]staniesz w zupełnym bezruchu[/color], usłyszysz jak jedna z nich wydaje odgłos nie z tego świata.[WAIT@]Po prostu [color]podążaj za tym dźwiękiem[/color], a ją znajdziesz.[WAIT@]Wrzuć tam $10, a droga naprzód zostanie ujawniona.[WAIT@]Jeśli potrzebujesz [color]pieniędzy[/color], możesz poprosić o pomoc Dobrotliwego Starca.[WAIT@]Wystarczy, że zwrócisz się do [color]fontanny[/color] z [color]głęboką[/color] modlitwą, a on zaoferuje ci swoją pomoc.\n","[@]Du willst in deine eigene Welt zurück?[WAIT@]Ich weiß nicht woher du kommst, aber östlich von der Stadt gibt es viele große Löcher.[WAIT@]Wenn du so [color]still wie möglich stehst[/color], kannst du den Klang einer anderen Welt hören.[WAIT@][color]Folge der Quelle des Klangs[/color] bis du sie gefunden hast.[WAIT@]Werfe dann einfach 10 $ hinein und der Pfad wird sich dir offenbaren.[WAIT@]Falls du [color]Geld[/color] brauchst, kannst du natürlich einen Gütigen alten Mann um Hilfe bitten. [WAIT@]Bete in [color]Gedanken[/color] einach zu dem großen [color]Brunnen[/color], und er wird dir helfen.","[@]Хо[if party:plural]тите[else]чешь[/if] вернуться в свой мир?[W@]Не знаю, откуда [if party:plural]вы[else]ты[/if], но на востоке от города несчитанное множество колодцев.[W@]Если буде[if party:plural]те[else]шь[/if] [c]стоять неподвижно[/c], то услыши[if party:plural]те[else]шь[/if] потусторонний гул из одного колодца.[W@]Хорошенько [color]прислушай[if party:plural]тесь[else]ся[/if] и следуй[if party:plural]те[/if] за ним[/color] — он [if party:plural]вас[else]тебя[/if] и приведёт к нужному колодцу.[W@]Затем брось[if party:plural]те[/if] в него 10 $, и тогда откроется новый путь.[W@]Если вдруг нужны [c]деньги[/c], обрати[if party:plural]те[/if]сь к Великодушному старцу.[WAIT@]Просто встань[if party:plural]те[/if] возле фонтана, [c]собери[if party:plural]те[/if]сь с мыслями[/c] и помоли[if party:plural]те[/if]сь — и тогда он придёт на помощь.","[@]Бажаєш повернутися до свого світу?[WAIT@]Я не знаю звідки ти, але на сході від міста є купа дір.[WAIT@]Якщо [color]станеш зовсім нерухомо[/color], почуєш з однієї з них надприродній звук.[WAIT@]Всього лиш [color]слідуй за звуком[/color] і знайдеш її.[WAIT@]Потім кинь туди 10 $ і шлях вперед проявить себе.[WAIT@]Якщо тобі потрібні [color]гроші[/color], можеш звернутися до доброзичливого старця за допомогою.[WAIT@]Прочитай [color]вдумливу[/color] молитву перед [color]фонтаном[/color], та він надасть тобі свою підтримку.",[@]你想回到自己的世界？[WAIT@]我不知道你从哪儿来，但镇子东边有很多奇异洞口。[WAIT@]如果你[color]尽可能保持静止不动[/color]，就能从其中一个洞里听到异世界的声音。[WAIT@]只需[color]循着声音的源头[/color]找过去，你就能找到那个洞口。[WAIT@]然后往里面扔10美元，前方的路就会显现出来。[WAIT@]如果你需要[color]钱[/color]的话，可以去找善心老者帮忙。[WAIT@]只要向[color]喷泉[/color]献上[color]满怀诚意[/color]的祈祷，他就会伸出援手。
DIALOGUE_MAGICANT_SCOUT_SPEAKER_Scout,Scout,Sentinelle,Esploratore,ていさつへい,정찰병,Centinela,Centinela,Sentinela,Zwiadowca,Kundschafter,Разведчик,Розвідник,侦察员
DIALOGUE_MAGICANT_SHELLPHONE,[@][PartyLead] picked up the shell phone.,[@][PartyLead] décroche le coquillophone.,[@][PartyLead] prende il conchigliafono.,[@][PartyLead]は　かいがらのでんわを　ひろった。,[@][PartyLead][LeadArt0] 소라고동을 집어 들었다.,[@][PartyLead] tomo el caracolófono.,[@][PartyLead] cogió el concháfono.,[@][PartyLead] pegou o conchafone.,[@][PartyLead] odebrał muszlę.\n,[@][PartyLead] nahm buchstäblich die Hörmuschel.,[@][PartyLead] взял трубку-ракушку.,[@][PartyLead] підняв мушлю-слухавку.,[@][PartyLead]拿起了海螺电话。
DIALOGUE_MAGICANT_SHOPKEEPER_0,"[@]What are you staring at?[WAIT@]I’m just like you![DELAY:6] I’m from the outside world![WAIT@]Just leave me some cash, then with the goods you can dash.[DELAY:6] Hee hee hee.","[@]Hé, psst ! Je suis comme toi ![DELAY:6] Je viens de l'autre monde ![WAIT@]En échange d'argent, je peux te procurer quelques reliques de Magicant.[DELAY:6] Hé hé hé !","[@]Che hai da guardare?[WAIT@]Sono come te![DELAY:6] Vengo dal mondo esterno![WAIT@]Lascia qui i contanti, non mi offendo se abbondanti.[DELAY:6] Hehehe.",[@]しーっ！[WAIT@]わたくしどもも　あなた[if party:plural]がた[/if]と　おなじように[BR]あっちの　せかいの　にんげんです。[BR][WAIT@]おかねさえ　いただければ[BR]マジカントの　すばらしいおみやげを[BR]わけて　さしあげますよ。[BR][WAIT@]ヒッヒッヒ。,[@]왜 그렇게 보시나요?[WAIT@]저도 당신처럼 똑같이 [DELAY:6]밖에서 왔어요![WAIT@]현찰 조금만 주시면 좋은 품질의 상품을 드리죠.,[@]¿Qué estás mirando?[WAIT@]¡Yo soy igualito a ti![DELAY:6] ¡Soy del mundo exterior![WAIT@]Sólo déjame dinero y con objetos te coopero.[DELAY:6] Ji ji ji.,"[@]¿Y tú qué miras?\n[WAIT@]¡Soy como tú![DELAY:6] ¡Vengo del mundo exterior!\n[WAIT@]Suelta la pasta, y te daré objetos hasta decir basta.[DELAY:6] Ji, ji, ji.","[@]Tá olhando o quê?[WAIT@]Eu sou como você![DELAY:6] Eu sou do mundo lá fora![WAIT@]Em troca de dinheiro, eu vou te oferecer algumas lembranças de Magicant.[DELAY:6] He he he.","[@]Co się tak gapisz?[WAIT@]Jestem jak ty![DELAY:6] Ze świata zewnętrznego![WAIT@]Sypnij ciut siana, a znajdzie się towar dla pana.[BR][DELAY:6]Che, che, che.","[@]Hey, pssst!?[WAIT@]Ich bin so wie du! [DELAY:6]Ich komme aus der Außenwelt![WAIT@]Lass mir gerne etwas Geld da und ich verkaufe dir ein paar Souvenire. [DELAY:6]Hehehe.","[@]Эй, пс-с-с![WAIT@]Я тоже из внешнего мира. [DELAY:6]Прямо как [if party:plural]вы[else]ты[/if]![WAIT@]В обмен на баблишко — покажу барахлишко.[DELAY:6] Хи-хи-хи.","[@]Ну, чого дивишся?[WAIT@]Я — такий же, як і ти![DELAY:6] Із зовнішнього світу![WAIT@]Залиш мені кишеню, і товарів отримаєш жменю.[DELAY:6] Хі-хі-хі.",[@]你盯着我看什么呢？[WAIT@]我跟你一样！[DELAY:6]我也是从外面的世界来的！[WAIT@]给我留点钱，你就能拿着东西跑路了，[DELAY:6]嘻嘻嘻。
DIALOGUE_MAGICANT_SHOPKEEPER_2,[@]Thank you very much.[WAIT@]Please visit us again.,[@]Merci. Bonne journée !,[@]Grazie mille.[WAIT@]Torna a trovarci.,[@]ありがとうございました。[WAIT@]また　ごりようください。,[@]감사합니다.[WAIT@]또 방문해 주세요.,"[@]Por favor, visítanos de nuevo.",[@]¡Muchas gracias!\n[WAIT@]¡Que tengas un buen día!,"[@]Muito obrigado.[WAIT@]Por favor, volte sempre.",[@]Bardzo dziękujemy.[WAIT@]Zapraszamy ponownie.,[@]Vielen herzlichen Dank. Bitte komm bald wieder.,[@]Спасибо![WAIT@]Заглядывай[if party:plural]те[/if] ещё!,"[@]Дуже дякую.[WAIT@]Будь ласка, заходь ще.",[@]非常感谢你。[WAIT@]欢迎下次光临。
DIALOGUE_MAGICANT_SHOPKEEPER_COIN_SPEAKER,Moe,,,モー,모,,,,,Justus,Мо,Мо,莫伊
DIALOGUE_MAGICANT_SHOPKEEPER_PENDANT_SPEAKER,Larry,,,ラリー,래리,,,,,Peter,Ларри,Ларрі,拉里
DIALOGUE_MAGICANT_SHOPKEEPER_RING_SPEAKER,Curly,,,カーリー,컬리,,,,,Bob,Кёрли,Керлі,柯利
DIALOGUE_MAGICANT_SPOONGUY1_0,"[@]I bent my spoon, and it's hard to use like this.[WAIT@]Boy, do you think you could somehow fix it for me?","[@]J'ai tordu ma cuillère et maintenant j'ai du mal à manger avec.[WAIT@]Dis, tu pourrais la redresser pour moi ?","[@]Ho piegato il mio cucchiaio, ed è difficile da usare così.[WAIT@]Pensi di potermelo aggiustare?",[@]スプーンを　まげちゃったら[BR]ごはんが　たべにくいや。[WAIT@]おにいちゃんもとに　もどせる？,[@]숟가락을 구부렸는데 사용하기가 어려워요.[WAIT@]혹시 고쳐줄 수 있나요?,"[@]Doblé mi cuchara, y es bastante difícil usarla así.[WAIT@]¿Te parece que podrías arreglarla de alguna manera?","[@]Se me ha doblado la cuchara, y ahora es un rollo comer con[BR]ella.\n[WAIT@]Oye, ¿podrías arreglarla de alguna manera?",[@]Acabei entortando a minha colher e agora ficou difícil usá-la assim.[WAIT@]Será que você consegue consertá-la para mim?,"[@]Wygiąłem swoją łyżkę i teraz trudno mi jej używać.[WAIT@]Czy mógłbyś mi ją jakoś naprawić, chłopcze?","[@]Ich habe meinen Löffel verbogen und kann ihn nicht mehr nutzen.[WAIT@]Mein Junge, denkst du, du kannst ihn für mich irgendwie wieder zurechtbiegen?","[@]Я погнул ложку, и теперь я не смогу ей поесть...[WAIT@]Мальчик, ты можешь её разогнуть?","[@]Я погнув ложку, і тепер не можу користуватися нею.[WAIT@]Хлопчику, ти не міг би її полагодити?",[@]我的勺子弯了，这样真的很难用。[WAIT@]孩子，你觉得你能帮我想想办法把它修好吗？
DIALOGUE_MAGICANT_SPOONGUY1_0-OPT_0,Yes,Oui,Sì,はい,응,Sí,Sí,Sim,Tak,Ja,Да,Так,是
DIALOGUE_MAGICANT_SPOONGUY1_0-OPT_1,No,Non,,いいえ,아니,,,Não,Nie,Nein,Нет,Ні,否
DIALOGUE_MAGICANT_SPOONGUY1_1,[@]Why not? [DELAY]You can fix it without using any physical effort! [DELAY]...Probably.,"[@]Hein, mais pourquoi ? [DELAY]Ça ne te demande aucun effort physique ! [DELAY]... Enfin, je crois.",[@]Perché no? [DELAY]Potresti sistemarlo senza muovere un dito! [DELAY]...Forse.,[@]どうしてぇ！？[BR][DELAY]きみなら　ちからを　つかわなくたって　スプーンまげできるよ！[DELAY]・・・たぶん。,[@]왜요? [DELAY]육체적인 노력 없이 충분히 할 수 있어요![DELAY] ...아마?,[@]¿Por qué no? [DELAY]¡La puedes arreglar sin esfuerzo físico! [DELAY]Probablemente...,[@]¿Por qué no? [DELAY]¡Si no te va a costar ningún esfuerzo físico! [DELAY]... Probablemente.,[@]Por que não? [DELAY]Você pode consertá-la sem nenhum esforço físico! [DELAY]...Eu acho.,[@]Dlaczego nie? [DELAY]Możnaby ją naprawić bez żadnego wysiłku fizycznego! [DELAY]...Najpewniej.,[@]Warum nicht? [DELAY]Du schaffst das doch ohne großen Aufwand! [DELAY]... Wahrscheinlich.,[@]Но почему? [DELAY]Ты ведь для этого даже пальцем можешь не шевелить![DELAY].. Наверное.,"[@]Чому ні? [DELAY]Ти ж можеш виправити її, не ворухнувши й пальцем! [DELAY]...Напевно.",[@]为什么不行呢？[DELAY]我看你根本不用费什么力气就能把它修好！[DELAY]…大概吧。
DIALOGUE_MAGICANT_SPOONGUY1_2,"[@]Please, fix it then.","[@]Allez, je t'en prie, vas-y.","[@]Aggiustalo allora, per favore.",[@]はやく　もどして。,[@]제발 고쳐주세요.,"[@]Arréglala entonces, por favor.","[@]Arréglala, entonces.","[@]Por favor, conserte-a então.","[@]Zatem proszę, napraw ją.",[@]Dann biege ihn bitte zurecht.,"[@]Тогда разогни, пожалуйста.","[@]Будь ласка, полагодь її.",[@]那就拜托你把它修好了。
DIALOGUE_MAGICANT_SPOONGUY1_3,[@]([Ninten] fixed the spoon with PSI-Power.),[@]([Ninten] utilise le pouvoir de la PSI pour réparer la cuillère.),[@]([Ninten] sistema il cucchiaio con il potere PSI.),[@]([Ninten]は　PSIのちからで[BR]スプーンを　もとに　もどしてやった。),[@]([Ninten][particle:Ninten:0] PSI-파워로 숟가락을 폈다.),[@]([Ninten] arregló la cuchara con poder-PSI.),[@]([Ninten] ha arreglado la cuchara con poder PSI.),[@]([Ninten] consertou a colher com poderes PSI.),[@]([Ninten] naprawił łyżkę używając Mocy PSI.),[@]([Ninten] bog den Löffel mit seiner PSI-Kraft zurecht.),[@](С помощью психокинеза [Ninten] выпрямил ложку.),"[@](Використавши психокінез, Нінтен полагодив ложку.)",[@]（[Ninten]使用了PSI力量把勺子复原了。）
DIALOGUE_MAGICANT_SPOONGUY1_4,"[@]Thanks a million![BR](Munch, munch...)[WAIT@]Hey, how would you like to spend the night here?","[@]Merci infiniment ![BR](Scronch scronch miam miam...)[WAIT@]Hé, ça te dirait de passer la nuit ici ?","[@]Grazie infinite![BR](Gnam, gnam...)[WAIT@]Ehi, ti va di trascorrere qui la notte?",[@]あんがと。(パクパク　モシャモシャ。)[WAIT@]うちにこんやは　とまっていきなよ？,[@]정말 고맙습니다![BR](우적우적...)[WAIT@]여기서 하룻밤 묵으실래요?,"[@]¡Mil gracias![BR]*Mastica, mastica...*[WAIT@]¿Oye, te gustaría pasar la noche acá?","[@]¡Mil gracias![BR]*mastica* *mastica*...\n[WAIT@]Oye, ¿quieres quedarte a dormir?","[@]Muitíssimo obrigada![BR](Chomp, chomp...)[WAIT@]Ei, você quer passar a noite aqui?","[@]Wielkie dzięki![BR](Mlask, mlask...)[WAIT@]Hej, może chciałbyś tu przenocować?","[@]Tausend Dank![BR](Mampf, mampf ...)[WAIT@]Hey, wie fändest du es, die Nacht hier zu verbringen?","[@]Большущее тебе спасибо![BR](Хрум-хрум...)[WAIT@]Кстати, ты можешь у нас переночевать. Хочешь?","[@]Красненько дякую![BR](Хрум, хрум...)[WAIT@]Гей, до речі, не хочеш тут переночувати?",[@]万分感谢！[BR]（嚼啊嚼…）[WAIT@]嘿，你今晚想在这里过夜吗？
DIALOGUE_MAGICANT_SPOONGUY1_4-OPT_0,Yes,Oui,Sì,はい,응,Sí,Sí,Sim,Tak,Ja,Да,Так,是
DIALOGUE_MAGICANT_SPOONGUY1_4-OPT_1,No,Non,,いいえ,아니,,,Não,Nie,Nein,Нет,Ні,否
DIALOGUE_MAGICANT_SPOONGUY1_5,"[@]You've got a tired look in your eyes, and yet you refuse a gracious offer of rest...",[@]Tu as une mine fatiguée et tu refuses quand même que je t'offre gracieusement l'hospitalité...,"[@]Si vede che sei stanco, eppure rifiuti un'invito a riposarti...",[@]うぇーん。　[BR]ひとのしんせつは　うけるものだよ。,[@]엄청 피곤해 보이는데...거절하면 어쩔 수 없죠...,"[@]Tienes la mirada cansada, y aun así rechazas una oferta para descansar...","[@]Se te nota el cansancio en los ojos, y aun así rechazas mi generosa hospitalidad...",[@]Não acredito que você vai recusar uma oferta tão generosa mesmo com essa cara de cansado...,"[@]Masz taki zmęczony wzrok, a mimo to odmawiasz uprzejmej propozycji odpoczynku...",[@]Deine Augen haben einen müden Blick und trotzdem lehnst du ein freundliches Angebot zum Rasten ab ...,[@]Неужели ты не устал?.. [WAIT@]Я бы на твоём месте подумал ещё раз!,"[@]У тебе такий стомлений вигляд, а ти відмовляєшся відпочити...",[@]你眼里明明透着疲惫，却还是不肯接受这番好意…
DIALOGUE_MAGICANT_SPOONGUY1_6,[@]That's good.,[@]Super !,[@]Benissimo.,[@]よかった。,[@]좋네요.,[@]Eso es bueno.,[@]¡Qué bien!,[@]Que ótimo.,[@]To dobrze.,[@]Sehr gut.,[@]Одну минуту!,[@]Чудово. Одну хвилинку.,[@]太好了。
DIALOGUE_MAGICANT_SPOONGUY1_9,[@]Please come again.[WAIT@]Promise me you'll come again!,"[@]N'hésite pas à revenir, d'accord ?[WAIT@]Tu me le promets ?",[@]Torna presto.[WAIT@]Promettimelo!,[@]おはよう　おにいちゃん。よくねむれたみたいね。[WAIT@]またきてね。きっとだよ！　,"[@]또 와주세요.[WAIT@]꼭 다시 와 주세요, 약속했어요!",[@]Por favor vuelve pronto.[WAIT@]¡Prométeme que lo harás!,[@]¡Vuelve pronto!\n[WAIT@]¡Prométemelo!,[@]Espero te ver de novo.[WAIT@]Me promete que vai voltar?,"[@]Wróć tu kiedyś.[WAIT@]Obiecaj, że jeszcze tu wrócisz!","[@]Bitte komm wieder.[WAIT@]Versprich mir, dass du wiederkommst!","[@]Ещё увидимся![WAIT@]Только пообещай, что увидимся!","[@]Будь ласка, заходь ще.[WAIT@]Пообіцяй, що зайдеш!",[@]欢迎再来哦。[WAIT@]答应我！一定要再来哦！
DIALOGUE_MAGICANT_SPOONGUY2_0,[@]You come to stay the night again?,"[@]Oh, tu reviens passer la nuit ici ?",[@]Sei venuto per passare un'altra notte qui?,[@]あ　また　とまりにきたんだね？,[@]또 하룻밤 묵으실래요?,[@]¿Volviste a descansar aquí de nuevo?,[@]¿Quieres pasar otra noche aquí?,[@]Veio passar a noite aqui de novo?,[@]Przybyłeś tu znowu przenocować?,"[@]Bist du gekommen, um die Nacht wieder hier zu verbringen?",[@]Остане[if party:plural]тесь[else]шься[/if] сегодня ночевать?,[@]Залишишся ще на одну ніч?,[@]你想要来这里过夜吗？
DIALOGUE_MAGICANT_SPOONGUY2_0-OPT_0,Yes,Oui,Sì,はい,응,Sí,Sí,Sim,Tak,Ja,Да,Так,是
DIALOGUE_MAGICANT_SPOONGUY2_0-OPT_1,No,Non,,いいえ,아니,,,Não,Nie,Nein,Нет,Ні,否
DIALOGUE_MAGICANT_SPOONGUY2_1,[@]Please feel free to use our bed anytime.,[@]Reviens quand tu veux !,[@]Usa pure il nostro letto quando vuoi.,[@]えんりょしないで　また　とまっていきなよ。,"[@]저희 침대는 언제든지 준비되어 있으니, 편하실 때 와 주세요.",[@]Siéntete libre de usar nuestra cama cuando quieras.,[@]Siéntete libre de usar nuestra cama siempre que quieras.,"[@]Por favor, sinta-se à vontade para usar a cama sempre que quiser.","[@]Możesz użyć naszego łóżka, kiedy tylko zechcesz.",[@]Du kannst ruhig jeder unser Bett erneut benutzen.,[@]Наша кровать в [if party:plural]вашем[else]твоём[/if] распоряжении!,"[@]Повертайся, коли забажаєш!",[@]欢迎随时来用我们的床。
DIALOGUE_MAGICANT_SPOONGUY2_4,[@]Good morning!,[@]Bonjour !,[@]Buongiorno!,[@]おはよう！,[@]좋은 아침!,[@]¡Buenos días!,[@]¡Buenos días!,[@]Bom dia!,[@]Dzień dobry!,[@]Guten Morgen!,[@]Доброе утро!,[@]Доброго ранку!,[@]早上好！
DIALOGUE_MAGICANT_SPOONGUY_SPEAKER_Dolph,Dolph,,,デルフィ,돌프,,,,,,Дольф,Дольф,多尔夫
DIALOGUE_MAGICANT_STEFAN_0,[@]Have you met the man who talks about how you can't part if you haven't met?,[@]Il y a un homme ici qui dit qu'on ne peut pas se séparer sans s'être rencontrés.[WAIT@]Tu l'as déjà rencontré ?,[@]Hai incontrato l'uomo che parla di come non ci si può separare prima di essersi incontrati?,[@]あわなきゃ　わかれもないっていう[BR]かんがえのおとこに　あったか？,[@]만나지 않았다면 헤어질 수 없다고 말하는 남자를 본 적 있니?,[@]¿Has conocido al hombre que dice que no puedes irte de la vida de alguien que no conoces?,[@]¿Conoces al hombre que dice que no puedes despedirte de alguien si no lo has conocido?,[@]Você já encontrou o homem que fala que as pessoas não podem se separar[DELAY:6] de quem ainda não conheceram?,"[@]Czy spotkałeś człowieka, który mówi, iż nie da się rozstać z kimś, kogo się nigdy nie spotkało?","[@][if party:plural]Habt ihr[else]Hast du[/if] den Mann getroffen, der darüber spricht, dass man sich nicht trennen kann,[W@]wenn man sich nie kennengelernt hat?","[@]А ты знаком с человеком, который говорит, что без встречи не бывает и разлуки?","[@]Ти бачив чоловіка, який каже, що не можна розлучитися з кимось, якщо ви не зустрічалися?",[@]你有见过那个总是大谈“人若未曾相遇，谈何离别”的男人吗？
DIALOGUE_MAGICANT_STEFAN_0-OPT_0,Yes,Oui,Sì,はい,네,Sí,Sí,Sim,Tak,Ja,Да,Так,是
DIALOGUE_MAGICANT_STEFAN_0-OPT_1,No,Non,,いいえ,아니오,,,Não,Nie,Nein,Нет,Ні,否
DIALOGUE_MAGICANT_STEFAN_1,"[@]I agree with him, actually.","[@]Je suis d'accord avec lui, pour tout te dire.",[@]Sono d'accordo con lui.,[@]おれも　そんなかんがえかた　してるんだ。,[@]난 그 말에 동의해.,"[@]De hecho, estoy de acuerdo con él.","[@]De hecho, creo que estoy de acuerdo con él.","[@]Pois é, eu concordo com ele.","[@]Szczerze mówiąc, zgadzam się z nim.",[@]Tatsächlich stimme ich ihm zu.,"[@]Вообще, я его поддерживаю.","[@]Насправді, я з ним погоджуюсь.",[@]其实我也认同他的看法。
DIALOGUE_MAGICANT_STEFAN_2,[@]You should really meet him![WAIT@]You'll become a better person for it. ,[@]Tu devrais vraiment le rencontrer ![WAIT@]Tu deviendrais une meilleure personne.,[@]Dovresti proprio andare a trovarlo![WAIT@]Ti renderà una persona migliore.,[@]あってみたほうが　いい。[WAIT@]ためになるぞ。,[@]꼭 한번 만나 봐![WAIT@]분명 가치가 있을 거야.,[@]¡Deberías conocerlo![WAIT@]Te volverás una mejor persona después.,[@]¡Deberías conocerlo!\n[WAIT@]Te hará mejor persona.,[@]Você deveria conhecê-lo![WAIT@]Vai te fazer uma pessoa melhor.,[@]Naprawdę powinieneś go spotkać![WAIT@]Zmieniłoby cię to na lepsze.,[@][if party:plural]Ihr solltet[else]Du solltest[/if] ihn wirklich treffen![WAIT@]Man wird dadurch ein besserer Mensch.,[@]Вам стоит познакомиться![WAIT@]Он дельные вещи говорит.,[@]Тобі варто його побачити![WAIT@]Життєвий досвід зайвим не буває.,[@]你真该去见一下他！[WAIT@]那样你会成为一个更好的人。
DIALOGUE_MAGICANT_STEFAN_SPEAKER_Stefan,Stefan,,,ステファン,스테판,,,,,,Стефан,Стефан,斯特凡
