key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN,pr
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_NURSE_0,"[@]Small wounds can be treated here, but if you have something more serious, you should go to a hospital.","[@]J'ai de quoi soigner des blessures légères.[W@]Mais si c'est plus grave, tu vas devoir aller dans un vrai hôpital, d'accord ?","[@]Qui possiamo medicare le ferite semplici, ma se hai qualcosa di grave dovresti andare all'ospedale.\n",[@]かすりきずなら　ここでもなおせるけど[BR]じゅうたいになったら　びょういんをたよるのよ。,"[@]가벼운 상처는 여기서 치료할 수 있지만, 심한 건 병원에 가세요.","[@]Puedo tratar heridas leves, pero si tienes algo más serio deberías ir al hospital.","[@]Puedo tratar heridas leves, pero si tienes algo más grave, deberías ir al hospital.","[@]Ferimentos leves podem ser tratados aqui, mas se você tem algo mais sério, precisa ir a um hospital.","[@]Można tu opatrzeć małe rany, ale jeśli dolega ci coś poważnego, lepiej idź do szpitala.","[@]Kleine Wunden können hier versorgt werden. Aber wenn du etwas Größeres hast, solltest du ins Krankenhaus gehen.","[@]Здесь я смогу только вылечить ранки, с проблемами посерьёзнее тебе следует пойти в больницу.","[@]Тут я зможу вилікувати лише ранки,[D] а з проблемами серйозніше тобі слід піти до лікарні.",[@]小伤口在这里就能处理，但你要是伤得比较重，那还是去医院比较好哦。,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_NURSE_SPEAKER,Nurse,Infirmière,Infermiera,ほけんしつのせんせい,보건선생님,Enfermera,Enfermera,Enfermeira,Pielęgniarka,Krankenschwester,Медсестра,Медсестра,护士,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_PUSHUPSBOY_0,"[@]The gym teacher made me do extra push-ups again.\n[W@]I’d rather do sit-ups, though. \n",[@]Le prof de gym m'a tapé.[W@]Je devrais peut-être laisser tomber l'école et devenir un délinquant...,[@]Il maestro di ginnastica mi ha fatto fare di nuovo delle flessioni in più.\n[W@]Io preferirei fare gli addominali. \n\n,[@]たいいくの　せんこうに　たたかれた。　[W@]おれ　ふりょうに　なっちまおうかなぁ・・・。,[@]체육 선생님이 또 팔굽혀펴기를 추가했어.[W@]난 차라리 윗몸일으키기가 좋은데.,"[@]El profe de educación física me hizo hacer flexiones extra de nuevo.\n[W@]Preferiría hacer sentadillas, la verdad.",[@]El profe de educación física me ha vuelto a castigar con flexiones.[W@]Yo preferiría hacer abdominales...,[@]O professor de Educação Física me botou de castigo fazendo flexões de novo.[W@]Eu preferia que fossem abdominais.,[@]Wuefista znowu kazał mi zrobić więcej pompek.\n[W@]Wolałbym porobić przysiady.,[@]Der Sportlehrer hat mich wieder extra Liegestütze machen lassen.\n[W@]Ich will aber lieber Rumpfbeugen machen.,[@]Учитель физкультуры опять заставил меня отжиматься.\n[W@]Хотя я бы лучше поприседал.,[@]Вчитель фізкультури знову змусив мене віджиматися.\n[W@]Хоча я б краще поприсідав.,[@]体育老师又罚我多做俯卧撑了。[W@]我宁愿去做仰卧起坐啊！,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_PUSHUPSBOY_SPEAKER,Tyrone,Tyrone,,タイロン,타이론,,,,,,Тайрон,Тайрон,泰隆,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_ROCKETBULLYGIRL_0,"[@]I was having fun by the playground earlier,[D:6] when something big fell from the sky and wrecked everything!\n[W@]I wonder where it came from...","[@]Je m'amusais dans la cour de récré,[D:6] et là, y'a un gros bidule qui est tombé du ciel et qui a tout cassé ![W@]Je me demande d'où ça venait...","[@]Mi stavo divertendo nel cortile,[D:6] e poi è caduta una cosa enorme dal cielo e ha rovinato tutto!\n[W@]Chissà da dove veniva...\n",[@]グラウンドで　あそんでいたら[BR][D:6]おっきいものが　そらからおちて[BR]あたりが　こっぱみじんになったのよぉ。[W@]いったいどこから　ふってきたのかしら・・・,"[@]아까 놀이터에서 재밌게 놀고 있었는데,[D:6] 하늘에서 엄청 큰 게 떨어져서 다 박살 내 버렸어![W@]대체 어디서 날아 온 걸까?","[@]Me andaba divirtiendo en el patio,[D:6] ¡cuando de repente algo cayó del cielo y destruyó todo!\n[W@]Me pregunto de dónde salió...","[@]Estaba jugando en el patio hace poco,[D:6] y de la nada, ¡algo gigante ha caído del cielo y lo ha destrozado todo![W@]¿De dónde habrá salido...?","[@]Eu estava brincando no playground mais cedo,[D:6] quando um troço grandão caiu do céu acabando com tudo![W@]De onde será que aquilo veio?","[@]Bawiłam się na placu zabaw,[D:6] gdy nagle coś wielkiego spadło z nieba i wszystko rozwaliło!\n[W@]Ciekawe skąd się to wzięło...\n","[@]Ich hab mich gerade auf dem Spielplatz amüsiert,[D:6] plötzlich ist was großes vom Himmel gefallen und hat alles zerstört!\n[W@]Ich frage mich, woher es kam ...","[@]Когда я играла на площадке, [D:6]с неба вдруг бабахнула какая-то странная штука!\n[W@]Откуда она вообще прилетела?","[@]Вранці я грала на спортивному майданчику,[D:6] як раптом з неба впало щось величезне і все зруйнувало!\n[W@]Цікаво, звідки воно..?",[@]我刚才在操场那边正玩得开心呢，[BR][D:6]忽然有个好大的东西从天上掉下来，把一切都砸烂了！[W@]不知道那是从哪儿来的…,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_ROCKETBULLYGIRL_1,"[@]Hey, four-eyes, you got something on your shirt!\n[W@][FASTER](SMACK!)[/FASTER][D] Hah! [D]Got you!","[@]Hé, le binoclard, t'as un truc sur ton t-shirt ![W@][FASTER]*SBAF !*[/FASTER] [D]Ha ! [D]J't'ai eu !","[@]Ehi, quattrocchi, hai la camicia sporca!\n[W@][FASTER](SMACK!)[/FASTER][D] Hah! [D]Fregato!\n",[@]やーい　メガネくん。[BR]シャツにクモがくっついてるよ！[W@][FASTER]（バチン！）[/FASTER][D][BR]わーい[D]　ひっかかったぁ。,"[@]야, 안경! 셔츠에 뭐 묻었는데![W@][FASTER](찰싹!)[/FASTER][D] 헤! [D]구라야!","[@]Oye, cuatro ojos, ¡tienes algo en la camisa!\n[W@][FASTER](¡PUM!)[/FASTER][D] ¡Ja! [D]¡Te pillé!","[@]¡Eh, gafotas, tienes algo en la camiseta![W@][FASTER](¡ZAS!)[/FASTER][D] ¡Ja! [D]¡Has picado!","[@]Ei, quatro-olhos, tá sujo aqui!\n[W@][FASTER](PAF!)[/FASTER][D] Haha! [D]Te peguei!","[@]Te, czterooki, masz coś na koszulce!\n[W@][FASTER](PLASK!)[/FASTER][D] Ha! [D]Nabrałam cię!","[@]Hey, Vierauge, du hast da was auf deinem Shirt!\n[W@][FASTER](KLAPS!)[/FASTER][D] Hah! [D]Hab dich!","[@]Эй, очкарик, у тебя что-то на толстовке!\n[W@][FASTER](ШЛЁП!)[/FASTER][D] Ха! [D]Повёлся!","[@]Гей, очкарик, у тебе щось на толстовці!\n[W@][FASTER](ХРЯСЬ!)[/FASTER][D] Ха![D] Попався!",[@]嘿，小四眼儿，你衬衫上沾东西了！[W@][FASTER]（啪——！）[/FASTER][D]哈！[D]中招了吧！,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_ROCKETBULLYGIRL_SPEAKER,Sarah,Sarah,,サラ,사라,,,,,,Сара,Сара,莎拉,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_SKIPPINGCLASSBOY_0,"[@]Aw, man! The door to the rooftop is locked!\n[W@]I usually skip classes to go play on my Game & Watch there...\n[W@]Hey! Wanna skip class with me?\n","[@]Pff, oh non ! La porte du toit est fermée à clé ![W@]D'habitude je sèche les cours pour aller jouer à ma Game & Watch là-bas...[W@]Hé, tu veux sécher les cours avec moi ?",[@]Uffa! La porta per andare sul tetto è chiusa a chiave!\n[W@]Di solito ci vado per giocare con il Game & Watch invece di stare in classe...\n[W@]Ehi! Vuoi marinare la scuola con me?\n\n,[@]おくじょうのドア　しまってるぜ。[W@]トランジスタラジオでも　ききながら[BR]サボろうと　おもってたのによぉ・・・[W@]おい　おまえもいっしょに　サボらないか？[BR]なっ？！,[@]이런! 옥상 문은 잠겨 있어![W@]수업 빼먹고 옥상에서 게임 & 워치하는게 낙이었는데...[W@]이봐! 나랑 수업 빠질래?,[@]¡Ay no! ¡La puerta hacia la azotea esta cerrada!\n[W@]Usualmente me salto clases para jugar con mi Game & Watch allí...\n[W@]¡Oye! ¿Te quieres saltar clase conmigo?,"[@]¡Jo, tío! ¡La puerta de la azotea está cerrada![W@]Normalmente me subo allí a jugar a la Game & Watch cuando me escaqueo de clase...[W@]¡Eh! ¿Quieres hacer novillos conmigo?",[@]Poxa vida! A porta do terraço está trancada!\n[W@]Eu costumo subir lá para matar aula jogando Game & Watch...\n[W@]Ei! Quer vir matar aula comigo?\n,"[@]Kurza stopa! Drzwi na dach są zamknięte!\n[W@]Zwykle wagaruję, by grać tam na swoim Game & Watch'u...\n[W@]Hej! Chcesz ze mną powagarować?","[@]Ach Mann! Die Tür zum Dach ist verschlossen!\n[W@]Eigentlich schwänze ich, um dort Game & Watch zu spielen ...\n[W@]Hey! Willst du mit mir schwänzen?",[@]Балин!..[D:4] Двери на крышу закрыли!\n[W@]Я хожу туда играть в свой Game & Watch во время уроков...\n[W@]Давай вместе прогуляем урок!,[@]Блін[DELAY:4] Двері на дах зачинені!\n[W@]Я часто ходжу туди грати у свій Game & Watch під час уроків.\n[W@]Гей! Хочеш прогуляти урок разом зі мною?,[@]啊，真是的！天台的门锁上了！[W@]我平常都会翘课去那儿玩GameBoy游戏机的…[W@]嘿！你要不要跟我一块翘课？,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_SKIPPINGCLASSBOY_0-OPT_0,Yes,Oui,Sì,はい,네,Sí,Sí,Sim,Tak,Ja,Да,Так,是,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_SKIPPINGCLASSBOY_0-OPT_1,No,Non,,いいえ,아니오,,,Não,Nie,Nein,Нет,Ні,否,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_SKIPPINGCLASSBOY_1,"[@]Psh, nerd. [D]You and [LLOYD] would be good friends. ","[@]Pff, t'es trop un intello. [D]Tu t'entendrais bien avec [LLOYD], toi.","[@]Psh, secchione. [D]Tu e [LLOYD] sareste buoni amici.\n",[@]むくちなやつ。[D][BR][LLOYD]のやつと　おにあいだよ。,"[@]어휴, 쫄보야.[D] 너랑 [LLOYD][particle:LLOYD:0] 정말 좋은 친구가 될 거 같네.","[@]Pff, nerd. [D]Tú y [LLOYD] serían buenos amigos.",[@]Menudo friki. [D]Harías buenas migas con [LLOYD].,"[@]Afff, seu nerd. [D]Você e o [LLOYD] se dariam muito bem. ","[@]Phi, kujon. [D][LLOYD] by się z tobą dogadał.","[@]Pst, Nerd. [D]Du und [LLOYD] wärt gute Freunde.","[@]Пф, зануда. [D]Прямо как [LLOYD]. [D:4]Вам бы познакомиться.","[@]Пф-ф, зануда. [D]Ти би став відмінним другом для [decline:Lloyd:M:1].",[@]呸，书呆子。[BR][D]你和[LLOYD]会成为好朋友的。,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_SKIPPINGCLASSBOY_2,"[@]Wait[DELAY:4:3]...[D] If you're not a student here, [D:6]does it count as skipping class?\n[W@]Ugh! [D]Thinking makes my head hurt...\n","[@]Attends[DELAY:4:3]...[D] Si t'es pas un élève d'ici, [D:6]ça compte comme sécher les cours ou pas ?[W@]Argh ! [D]Ça me fait mal à la tête de réfléchir...","[@]Aspetta[DELAY:4:3]...[D] Se non sei uno studente, [D:6]conta come marinare la scuola?\n[W@]Ugh! [D]Pensare mi fa venire mal di testa...\n\n",[@]おまえ　うちのせいとじゃないのに[BR]べつのがっこうで　サボってるのか。[W@]がっこうでサボったら　それはマジメってことか？[W@]わからなくなってきたよ。,"[@]잠시만[DELAY:4:3]...[D] 넌 이 학교 학생이 아니니까, [D:6]수업을 빼먹는다고 할 수 있는 건가?","[@]Espérate[DELAY:4:3]...[D] Si no eres estudiante de aquí, [D:6]¿acaso cuenta como saltarse clases?\n[W@]¡Agh! [D]Pensarlo hace que me duela la cabeza...","[@]Espera[DELAY:4:3]... [D]Si no eres alumno de aquí,[D:6] ¿cuenta como hacer novillos?[W@]¡Aah! [D]Pensar tanto me da dolor de cabeza...","[@]Mas, peraí[DELAY:4:3]...[D] Como você não é aluno daqui, [D:6]isso ainda conta como matar aula?\n[W@]Ugh! [D]Pensar me dá dor de cabeça...\n","[@]Chwila[DELAY:4:3]...[D] Czy to się liczy jako wagary, [D:6]jeżeli nie jesteś tu uczniem?\n[W@]Och! [D]Przez myślenie boli mnie głowa...","[@]Moment[DELAY:4:3] ...[D] Wenn du kein Schüler hier bist, [D:6]zählt das schon als Schwänzen?\n[Warte@]Ugh! [D]Ich bekomme Kopfschmerzen vom ganzen Nachdenken ...","[@]А, стой.[DELAY:4:2]..[D] Если ты здесь не учишься, [D:6]это вообще считается за прогул?\n[W@]Ох, что-то голова разболелась...","[@]Зачекай...[W@]Якщо ти тут не вчишся, [D:6]чи вважається це прогулом?\n[W@]Ох! [D]Від таких думок у мене болить голова...",[@]等等…[D]你要不是这儿的学生，[D:6]那也算翘课吗？[W@]呃！[D]想的我头疼…,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_SKIPPINGCLASSBOY_3,"[@]Well, anyway, it's too bad that the roof is locked.[W@]The janitor has the keys to open it.[W@]But you'd have to suck up to him just to get him to do what you want.[W@]Only a sissy like [LLOYD] would do that, though.","[@]Bon, mais du coup c'est trop nul qu'on puisse pas aller sur le toit.[W@]C'est le concierge qui a la clé.[W@]Faudrait lui faire de la lèche juste pour qu'il fasse ce que tu veux.[W@]Y'a que des fillettes comme [LLOYD] pour faire ça.","[@]Vabbè, comunque, peccato che il tetto sia chiuso.[W@]Le chiavi ce le ha il bidello.[W@]Per farti aiutare devi fare il ruffiano con lui.[W@]Certo, lo farebbe solo una femminuccia come [LLOYD].\n",[@]しっかし　おくじょうしまってて　やなこった。[W@]ようむいんの　せんせーが　カギを　もってんだよな。[W@]ゴマすり　ゴミひろい　コマまわしでも　しないと　あけてくれないだろうよ。[W@]そんなこと　やるやつ　[LLOYD]ぐらい　だけだろうけどな。　,"[W@]음, 뭐 어때, 생각할수록 머리만 아프네.[W@]문 여는 열쇠는 수위 아저씨가 가지고 있어.[W@]근데 원하는 걸 얻고 싶으면 아저씨한테 아부를 좀 떨어야 할걸.[W@][LLOYD] 같은 찐따나 빌빌대겠지만 말이야.","[@]En fin, es una pena que la azotea esté cerrada.[W@]El conserje tiene las llaves para abrirla.[W@]Pero tendrías que andar de lamebotas para que te las dé.[W@]Aunque claro, solo la niñita de [LLOYD] haría algo así.","[@]En fin, es una pena que la azotea esté cerrada.\n[W@]El conserje tiene las llaves.\n[W@]Pero tendrías que hacerle la pelota para conseguir que haga lo que quieres.\n[W@]Aunque eso solo lo haría un moñas como [LLOYD].","[@]Bem, de qualquer forma, não vai dar porque o terraço está fechado.[W@]O zelador tem a chave de lá.[W@]Mas o único jeito é ficar paparicando ele até conseguir que abra para você.[W@]Só um frouxo como o [LLOYD] faria isso.","[@]W każdym razie, wielka szkoda, że wejście na dach jest zamknięte.[W@]Woźny ma do niego klucz.[W@]Ale musiałbyś mu się nieźle podlizać, żeby dał ci, czego chcesz.[W@]Tylko taki maminsynek jak [LLOYD] by tak zrobił.","[@]Naja, schade, dass das Dach verschlossen ist.[W@]Der Hausmeister hat den Schlüssel, um's zu öffnen.[W@]Aber man müsste sich einschleimen, damit er tut, was du willst.[W@]Das würde aber nur ein Weichei wie [LLOYD] tun.","[@]Жаль, конечно, что двери закрыли.[W@]Ключи от всех дверей — у уборщика.[W@]Только он тебе ничего не выдаст, если к нему не подлизаться.[W@]А кроме нашего неженки [decline:Lloyd:M:1], никто таким заниматься точно не будет.","[@]Ось тільки шкода, що двері на дах зачинені.[W@]У прибиральника, кажуть, є ключі від неї...[W@]Але єдиний спосіб їх отримати — це підлизуватися до нього.[W@]Окрім нашого слабака [decline:Lloyd:M:1] ніхто на таке не піде.",[@]哎呀，反正天台被锁着也挺可惜的。[W@]只有校工的手上有钥匙。[W@]不过你得使劲巴结他，他才肯帮你。[W@]这种事情估计也只有[LLOYD]那种软蛋才能干得出来。,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_SKIPPINGCLASSBOY_SPEAKER,Rony,Rony,,ロニー,로니,,,,,,Рони,Роні,罗尼,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_SKIPPINGCLASSBOY2_0,"[@]Finally, the rooftop door is open! [W@]Oh, what?! [D]The weather outside sucks, nevermind.","[@]Trop bien, la porte du toit est enfin ouverte ![W@]Hein, quoi ?! [D]Il fait super moche dehors... Bon ben tant pis.","[@]Si è aperta la porta! Finalmente![W@]Ma come?! [D]C'è un tempo terribile, maledizione.",[@]おくじょうのドア　あけてくれてサンキュー。　[W@]げげっ　てんきわりぃな。[D][BR]じゃあ　かんけいないこった。,"[@]드디어, 옥상 문이 열렸잖아![W@]아, 잠시만?! [D]오늘 날씨 완전 최악이네.[@]됐다, 됐어.","[@]Por fin, ¡la puerta de la azotea esta abierta! [W@]¡¿Eh, cómo?! [D]El clima afuera está horrible, para eso mejor me quedo aquí.","[@]¡Por fin han abierto la puerta de la azotea!\n[W@]¡¿Eh, qué?! [D]Vaya asco de tiempo hace fuera, paso.","[@]Finalmente, o terraço tá aberto! [W@]Pera, o quê?! [D]O tempo tá terrível, deixa pra lá.","[@]W końcu otworzyli drzwi na dach! [W@]Ej, co jest?! [D]Nieważne, pogoda na zewnątrz ssie.","[@]Endlich, die Tür zum Dach ist offen![W@]Ne, was?! [D]Das Wetter ist nass, vergiss es.","[@]Ну наконец-то крышу открыли![W@]Стоп... [D]не, фу, [D:4]погода на улице отвратительная.","[@]Ну нарешті! Вхід на дах відкритий! [W@]Гей, що це?! [D]Погода на вулиці мерзенна, навіть виходити не хочеться.",[@]总算，天台的门开了！[W@]呃，什么啊！[D]外面这天也太差了吧，还是算了。,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_SKIPPINGCLASSBOY3_0,[@]Don't bother me![W@]I'm playing Mario Bros. on my Game & Watch.,[@]Laisse-moi tranquille ![W@]Je joue à Mario Bros. sur ma Game & Watch.,[@]Non fare caso a me![W@]Sto giocando a Mario Bros. sul mio Game & Watch.,[@]ラジオが　いま　いいとこなんだよ。[W@]はなしかけんな。,[@]방해하지 마![W@]게임 & 워치로 마리오 중이란 말이야.,[@]¡No molestes![W@]Estoy jugando Mario Bros. en mi Game & Watch.,[@]¡No me des la brasa!\n[W@]Estoy jugando al Mario Bros. en mi Game & Watch.,[@]Não me atrapalhe![W@]Tô jogando Mario Bros. no meu Game & Watch.,[@]Nie przeszkadzaj mi![W@]Gram w Mario Bros. na swoim Game & Watch'u.,[@]Störe mich nicht![W@]Ich spiele Mario Bros. auf meinem Game & Watch.,[@]Не отвлекай![W@]Я играю в Марио на своём Game & Watch’е.,[@]Не заважай![W@]Я граю в Mario Bros. на своєму Game & Watch.,[@]别烦我！[W@]我正忙着玩我Game&Watch上的《马力欧兄弟》呢。,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_STRAWBERRYTOFULOVER_0,[@]My mom bought me some strawberry tofu the other day.[W@]It was the tastiest thing I’ve ever had.\n,"[@]Ma maman, elle m'a acheté du tofu à la fraise l'autre jour.[W@]C'est le meilleur truc que j'aie jamais goûté.",[@]La mamma mi ha comprato del tofu alla fragola l'altro giorno.[W@]Era la cosa più buona che ho mai mangiato.\n\n,[@]どうやら　とかいのほうでは[BR]いちごあじのとうふって　はやってるらしいな。[W@]よっつくらい　かあさんにかってきてもらって[BR]くってみてぇよ。　,"[@]우리 엄마가 저번에 딸기 두부를 사주셨는데,[W@]인생에서 먹어본 것 중에서 제일 맛있었어.",[@]Mi mamá me compro un tofu de frutilla el otro día.[W@]¡Fue la cosa más sabrosa que he probado!,"[@]Mi mamá me compró tofu de fresa el otro día.[W@]¡Estaba buenísimo, lo más rico que he probado nunca!",[@]A minha mãe comprou tofu de morango um dia desses.[W@]Eu nunca comi nada tão gostoso na minha vida.\n,"[@]Mama ostatnio kupiła mi trochę truskawkowego tofu.[W@]To była najsmaczniejsza rzecz, jaką kiedykolwiek jadłem.","[@]Meine Mama hat mir letztens Erdbeer-Tofu gekauft.[W@]Das war das leckerste, das ich je gegessen habe.\n",[@]Однажды моя мама купила мне тофу с клубникой.[W@]Вкуснее я в жизни ничего не ел!,"[@]Нещодавно мама купила мені тофу з полуницею.[W@]Це була найсмачніша страва, що я коли-небудь їв.\n",[@]前几天我妈妈给我买了一些草莓豆腐。[W@]那是我吃过最好吃的东西了。,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_STRAWBERRYTOFULOVER_SPEAKER,Caleb,Cabel,,カレブ,갈렙,,,,,,Калеб,Калеб,凯莱布,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_WEIRDTEACHER_0,[@]I am the Mysterious Teacher.[W@]Nobody knows who I am...,[@]Je suis le mystérieux professeur.[W@]Personne ne sait qui je suis...,[@]Sono il Professor Mistero.[W@]Nessuno sa chi sono veramente...,[@]わたしは　なぞのせんせい。[@]しょうたいは　だれにもわかるまい・・・,[@]난 수수께끼의 선생.[W@]아무도 내 정체를 모르지...,[@]Soy el Profesor misterioso.\n[W@]Nadie sabe quién soy...,[@]Soy el Profesor enigmático.\n[W@]Nadie sabe quién soy...,[@]Eu sou o Prof. Misterioso.[W@]Ninguém conhece a minha identidade...,[@]Jestem Tajemniczym Nauczycielem.[W@]Nikt nie wie kim jestem...,"[@]Ich bin der geheimnisvolle Lehrer. [W@]Niemand weiß, wer ich bin ...","[@]Я загадочный учитель.[W@]Никто не знает, кто я такой...","[@]Я загадковий вчитель.[W@]Ніхто не знає, хто я...",[@]我是神秘老师。[W@]没人知道我是谁…,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_WEIRDTEACHER_1,"[@]Oh, hello, Mr. Wimstein.[D:6] How are you?","[@]Oh, bonjour M. Wimstein.[D:6] Vous allez bien ?","[@]Oh, buongiorno, Signor Wimstein.[D:6] Come sta?",[@]あ　かわりものの　せんせい！[BR]おひさしぶりです！,"[@]오, 안녕하세요, 윔스타인 씨.[D:6] 잘 지내십니까?","[@]Oh, saludos, señor Wimstein.[D:6] ¿Cómo le va?","[@]Vaya, buenas, señor Wimstein.[D:6] ¿Cómo se encuentra?\n","[@]Olá, Prof. Wimstein.[D:6] Como vai o senhor?","[@]O, dzień dobry, panie Wimstein.[D:6] Jak się pan miewa?","[@]Oh, hallo Herr Wimstein.[D:6] Wie geht es Ihnen?","[@]О, здравствуйте, мистер Уимштейн.[D:6] Как поживаете?","[@]О, добрий день, містер Вімштейн.[D] Як ваші справи?",[@]噢，你好呀，温斯坦先生！[DELAY]你还好吗？,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_WEIRDTEACHER_2,"[@]Sigh...[D] hello, [LLOYD]. [D]I see that you're not alone this time.","[@]*soupir*...[D] Bonjour, [LLOYD]. [D]Je vois que tu n'es pas tout seul, cette fois.","[@]Sigh...[D] ciao, [LLOYD]. [D]Vedo che stavolta non sei da solo.",[@]はぁ・・・[D][Lloyd]かい。[D][BR]こんかいは　ひとりじゃない　みたいだね。,"[@]후우...[D] 안녕, [LLOYD]. [D]! 오늘은 혼자가 아닌 모양이네!","[@]Ay...[D] hola, [LLOYD]. [D]Veo que no vienes solo esta vez.","[@]Ains...[D] hola, [LLOYD]. [D]Veo que hoy no vienes solo.","[@]Aff...[D] olá, [LLOYD]. [D]Vejo que não está sozinho dessa vez.","[@]Ach...[D] Cześć, [LLOYD]. [D]Widzę, że tym razem nie jesteś sam.","[@]Seufz ...[D] Hallo, [LLOYD]. [D]Ich sehe, du bist diesmal nicht allein.","[@]Ох...[D] здравствуй, [LLOYD]. [D]Вижу, в этот раз ты не один пришёл.","[@]Ех...[D] Добрий день, [LLOYD]. [D]Бачу, цього разу ти не один.",[@]唉…[D]你好，[LLOYD]。[D][@]看来这次你不是一个人来了。,
DIALOGUE_MERRYSVILLE_TWINKLEELEMENTARY_WEIRDTEACHER_3,"[@]Don’t tell anyone, but I live here, actually.[W@]My last research grant didn’t come through, and rent is getting high...[W@]So I need money, pronto.[D] Care to buy an invention?","[@]Ne le dis à personne, mais je vis secrètement dans cette école.[W@]Je n'ai pas reçu de subvention pour mes dernières recherches, et le loyer commence à grimper...[W@]Alors il me faut de l'argent, et vite.[D] Ça te dirait d'acheter une de mes inventions ?","[@]Non dirlo a nessuno, ma in realtà vivo qui.[W@]Non ho ricevuto finanziamenti per la mia ricerca, e l'affitto costa...[W@]Quindi sono al verde.[D] Acquisteresti un'invenzione?\n",[@]わしは　じぶんでもわかっておるが[BR]このがっこうに　かくれすんでいる[BR]かわりもののせんせいだ。[W@]そっちょくにいうが　けんきゅうひが　ほしい。[D][BR]わしの はつめいを　かってくれんか？,"[@]나 사실 여기서 살고 있거든, 아무한테도 말하면 안 돼.[W@]지난번 연구 지원금 신청에 떨어지고, 집세는 또 오르고...[W@]그래서 이 돈이 문제야.[D] 그래서 그러는데, 내 발명품 좀 사주겠니?","[@]No le digas a nadie, pero en realidad vivo aquí.\n[WAIT@]No me dieron el último fondo para mi investigación y el alquiler está por las nubes...\n[W@]Así que necesito dinero, y rápido.[D] ¿Te animas a comprarme un invento?","[@]Que esto quede entre nosotros, pero en realidad vivo aquí.\n[W@]No me concedieron la beca de investigación y el alquiler está por las nubes...\n[W@]Así que necesito dinero, y rápido.[D:3] ¿Te interesarían algunos de mis inventos?","[@]Não conta para ninguém, mas é que eu moro aqui.[W@]A verba da minha última pesquisa não saiu, e o aluguel tá ficando caro...[W@]Então eu preciso de dinheiro pra ontem.[D] Quer comprar uma invenção?","[@]Nie mów nikomu, ale tak właściwie, to tutaj mieszkam.[W@]Nie doszły do mnie ostatnio dotacje na badania, a czynsz coraz droższy...[W@]Więc potrzebuję kasy od zaraz.[D] Nie zechciałbyś zakupić jakiegoś wynalazku?","[@]Sag das niemandem, aber in Wahrheit wohne ich hier.[W@]Mein letztes Forschungs-Stipendium klappte nicht und die Mietpreise hier sind so hoch ...[W@]Also brauche ich dringend Geld.[D] Hast du vielleicht Interesse an einer meiner Erfindungen?","[@]Только никому не говорите, что я здесь живу.[W@]Мне так и не пришёл последний грант на исследование, а цены за аренду стремительно растут...[W@]Мне срочно нужны деньги.[D] Может, купите изобретение?","[@]Прошу, не кажіть нікому, що я тут взагалі живу.[W@]Мені так і не прийшов останній грант на дослідження,[D] а ціна за оренду стрімко зростає...[W@]Мені терміново потрібні гроші.[DELAY:4] Може, купите винахід?",[@]别跟别人说啊，其实我就住在这儿。[W@]上一笔研究经费没批下来，房租又越来越贵…[W@]所以现在我着急用钱呢，[D]要不要买个发明支持一下？,
