key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk,zh_CN
ROCKETLAUNCHER_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jej,Wyrzutni Rakiet,Wyrzutni Rakiet,Wyrzutnię Rakiet,a,a,Wyrzutni Rakiet","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Raketenwerfer,Raketenwerfers,Raketenwerfer,Raketenwerfer","пусковая установка,пусковой установки,пусковой установке,пусковую установку,пусковой установке,,а,ена,ась,ет,её","ракетна установка,ракетної установки,ракетній установці,ракетну установку,ракетній установці,ла,ла,а,є,ить,її",",,一个,一个,它的,它,它"
ROCKOYLE_NAME,Rockoyle,Satanie,Roccioyle,サターニア,사타니아,Gargoroca,Rócola,,Skargulec,Satania,Горулья,Горулья,岩石鬼
ROCKOYLE_DESC,It likes to use PK Freeze.,Elle aime beaucoup utiliser PK Glace.,Gli piace usare PsicoGhiaccio.,PKフリーズを　このんで　つかう。,PK 프리즈를 사용하는 것을 좋아한다.,Le gusta usar PK Hielo.,Le gusta usar PK Hielo.,Gosta de usar PK Gelo.,Lubi używać PK Mrozu.,Sie verwendet gerne PK-Frost.,Она обожает использовать ПК-стужу.,Полюбляє використовувати ПСИ Мороз.,它擅长使用PK冰冻。
ROCKOYLE_ART,"The ,the ,A ,a ,its,it,it","La ,la ,Une ,une ,de la ,à la ,e,la ,se","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Skargulca,Skargulcowi,Skargulca,,y,Skargulcu",",,,,ihr,,sie,von,,,Satania,Satanias,Satania,Satania","горулья,горульи,горулье,горулью,горулье,,а,ена,ась,ет,её","горулья,горульї,горульї,горулью,горульї,,ла,а,є,ить,її",",,一个,一个,它的,它,它"
ROPEMAN_NAME,Rope Man,Homme-corde,Uomo corda,ロープ,밧줄,Hombre cuerda,Hombre cuerda,Homem Corda,Człowiek Lina,Seilmann,Верёвочник,Мотузник,绳索人
ROPEMAN_DESC,Don't let yourself get tied up fighting this guy.,Ne vous mêlez pas trop de ses affaires...,Non farti ingarbugliare quando lo affronti.,めんどうくさいのに　からまれてしまった。,싸우다가 발 묶이지 않도록 조심.,No te dejes atar peleando con este tipo.,No te dejes atar peleando contra este tipo.,Não se enrole lutando contra esse cara.,Nie przywiązuj się do niego!,Lass dich nicht in einen Kampf mit diesem Kerl verwickeln.,Смотри в оба — он может тебя связать!,Стережися — він може тебе зв'язати!,别被这家伙缠住打个没完。
ROPEMAN_ART,"The ,the ,A ,a ,its,it,it","L',l',Un ,un ,de l',à l',,le ,x","L',l',Un ,un ,dell',all',o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Człowieka Liny,Człowiekowi Linie,Człowieka Linę,,y,Człowieku Linie","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Seilmann,Seilmannes,Seilmann,Seilmann","верёвочник,верёвочника,верёвочнику,верёвочника,верёвочнике,,,ён,ся,ет,его","мотузник,мотузника,мотузнику,мотузника,мотузнику,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
SCORPION_NAME,Scorpion,Scorpion,Scorpione,サソリ,전갈,Escorpión,Escorpión,Escorpião,Skorpion,Skorpion,Скорпион,Скорпіон,毒蝎
SCORPION_DESC,"It's poisonous, but insecticide works.","Il est venimeux, mais vous pouvez le neutraliser avec de l'insecticide.","È velenoso, ma l'insetticida funziona.",どくが　あるが　さっちゅうざいで　やっつけることが\nできるのだ。,독은 있지만 살충제 하나면 문제없다.,"Es venenoso, pero el insecticida funciona.","Es venenoso, pero el insecticida funciona.","É venenoso, mas é fraco contra inseticida.","Jest trujący, ale środek owadobójczy zadziała.",Er ist giftig aber Insektizide funktionieren.,"Ядовитый, но аэрозоль на нём сработает.","Отруйний, але інсектицид із ним впорається.",它有毒，但是可以用杀虫剂来对付。
SCORPION_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Lo ,lo ,Uno ,uno ,dello ,allo ,o,il ",,"은,이,을,과,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Skorpiona,Skorpionowi,Skorpiona,,y,Skorpionie","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Skorpion,Skorpions,Skorpion,Skorpion","скорпион,скорпиона,скорпиону,скорпиона,скорпионе,,,ён,ся,ет,его","скорпіон,скорпіона,скорпіону,скорпіона,скорпіоні,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
SCRAPPER_NAME,Scrapper,Robot cassé,Rottobot,スクラッパー,스크래퍼,Robot destrozado,Robot destrozado,Trambolho,Złomek,Robo-Schrottling,Металлоломщик,Брухтонатор,打架狂
SCRAPPER_DESC,"Ragged around the edges, but do not underestimate it.","Il a l'air en piteux état, mais ne le sous-estimez pas ¦","È un po' malconcio, ma non sottovalutarlo.",オンボロに　みえても　あなどっては　いけない。,팔 하나가 날아갔다고 해서 얕잡아 봐선 안 된다.,"Desgastado en los bordes, pero no lo subestimes.","Está desgastado por los bordes, pero no lo subestimes.","Está meio desgastado, mas não o subestime.","Najlepsze lata ma już za sobą, ale nie należy go lekceważyć.","Seine Kanten sind rau, aber unterschätze ihn nicht.","Хоть и выглядит поломанным, но его не стоит недооценивать.","Здається пошарпаним, але не варто його недооцінювати.",边缘已经磨损，但仍不能低估。
SCRAPPER_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Złomka,Złomkowi,Złomka,,y,Złomku","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Robo-Schrottling,Robo-Schrottlings,Robo-Schrottling,Robo-Schrottling","металлоломщик,металлоломщика,металлоломщику,металлоломщика,металлоломщике,,,ён,ся,ет,его","брухтонатор,брухтонатора,брухтонатору,брухтонатора,брухтонаторі,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
SEAGULL_NAME,Seagull,Mouette voleuse,Gabbiano,とうぞくカモメ,도둑 갈매기,Gaviota,Gaviota,Gaivota,Mewa,Seemöwe,Чайка,Чайка,海鸥
SEAGULL_DESC,It tries to steal from gullible people.,"Sa spécialité, c'est le vol.",Cerca di rubare agli ingenui.,カモから　ものを　ぬすむ。,무방비한 이들의 물건들만 쏙쏙 빼간다.,Intenta robar a las personas ingenuas.,Intenta robar a las personas ingenuas.,Tenta roubar coisas de gente trouxa.,Próbuje kraść od łatwowiernych ludzi.,Sie versucht unvorsichtige Leute zu bestehlen.,Любит обкрадывать наивных людей.,Обожнює обкрадати наївних людей.,它专骗容易上当的人。
SEAGULL_ART,"The ,the ,A ,a ,its,it,it","La ,la ,Une ,une ,de la ,à la ,e,la ,se","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","La ,la ,Una ,una ,de la ,a la ,a,la ","La ,la ,Una ,una ,de la ,a la ,a,la ","A ,a ,Uma ,uma ,a,sua ,à ","jej,Mewy,Mewie,Mewę,a,a,Mewie","Die ,die ,Eine ,eine ,ihr,die ,sie,von der,,,Seemöwe,Seemöwe,Seemöwe,Seemöwe","чайка,чайки,чайке,чайку,чайке,,а,ена,ась,ет,её","чайка,чайки,чайці,чайку,чайці,,ла,а,є,ить,її",",,一个,一个,它的,它,它"
SHROUDLEY_NAME,Shroudley,Zombie sanglant,,ちみどろゾンビ,피투성이 좀비,,,,,Blutiger Zombie,Кровавый зомби,Вурдалак,裹尸鬼
SHROUDLEY_DESC,"An evil, caped zombie. Beware, its last blow could be devastating.","Il a l'air effrayant à première vue, mais son attaque ultime l'est encore plus.",Un malvagio zombi incappucciato. Il suo Colpo Finale è devastante.,みためも　こわいが　さいごのいちげきは　もっとこわい。,"사악한 망토를 두른 좀비, 최후의 일격은 더 위험하다.","Un zombi malvado con capa. Cuidado, su Último Golpe podría ser devastador.","Un malvado zombi con capa. Ten cuidado, su Ataque Final podría ser devastador.","Um zumbi com capa. Cuidado, seu Ataque Final pode ser devastador.","Zły zombie w pelerynie. Uważaj, jego Ostatni Cios może być zabójczy.","Ein böser, Umhang tragender Zombie. Vorsicht, sein Finalschlag kann zerstörerisch sein.","Злой зомби в плаще. Берегись, его последний удар может быть сокрушительным!","Злий зомбі з плащем. Стережіться, його останній удар може бути катастрофічним.",一个身披斗篷的邪恶丧尸。\n当心，它的最后一击可能是毁灭性的。
SHROUDLEY_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Lo ,lo ,Uno ,uno ,dello ,allo ,o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Shroudley'a,Shroudley'owi,Shroudley'a,,y,Shroudley'u","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Blutige Zombie,Blutigen Zombies,Blutigen Zombie,Blutigen Zombie","кровавый зомби,кровавого зомби,кровавому зомби,кровавого зомби,кровавом зомби,,,ён,ся,ет,его","вурдалак,вурдалака,вурдалаку,вурдалака,вурдалаці,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
SILVERWOLF_NAME,Silver Wolf,Loup argenté,Lupo argentato,ぎんオオカミ,은색 늑대,Lobo plateado,Lobo plateado,Lobo Prateado,Srebrny Wilk,Silberwolf,Серебристый волк,Срібний вовк,银狼
SILVERWOLF_DESC,It likes to hunt in packs.,Il aime chasser en meute.,Gli piace cacciare in branco.,むれで　おそうことを　このむ。,무리 사냥을 좋아한다.,Le gusta cazar en manadas.,Le gusta cazar en manada.,Gostam de caçar em grupo.,Lubi polować w stadzie.,Er jagt gerne in Rudeln.,Охотится в стае.,Полює в зграї.,它喜欢成群结队去捕猎。
SILVERWOLF_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Srebrnego Wilka,Srebrnemu Wilkowi,Srebrnego Wilka,,y,Srebrnym Wilku","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Silberwolf,Silberwolfes,Silberwolf,Silberwolf","серебристый волк,серебристого волка,серебристому волку,серебристого волка,серебристом волке,,,ён,ся,ет,его","срібний вовк,срібного вовка,срібному вовку,срібного вовка,срібному вовку,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
SKUNK_NAME,Skunk,Putois,Puzzola,スクンク,스컹크,Zorrillo,Mofeta,Gambá,Skunks,Stinktier,Скунс,Скунс,臭鼬
SKUNK_DESC,Hold your nose!,Bouchez-vous le nez ¦,Tappati il naso!,はなを　つまめ！,당장 코 막아!,¡Tápate la nariz!,¡Tápate la nariz!,Tampe o nariz!,Zatkaj nos!,Halt dir deine Nase zu!,Скорее зажми нос!,Затисніть ніс!,捏紧你的鼻子！
SKUNK_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","La ,la ,Una ,una ,della ,alla ,a,la ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","La ,la ,Una ,una ,de la ,a la ,a,la ","O ,o ,Um ,um ,o,seu ,ao ","jego,Skunksa,Skunksowi,Skunksa,,y,Skunksie","Das ,das ,Ein ,ein ,sein,das ,es,vom,,,Stinktier,Stinktiers,Stinktier,Stinktier","скунс,скунса,скунсу,скунса,скунсе,,,ён,ся,ет,его","скунс,скунса,скунсу,скунса,скунсі,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
SKYYDDET_NAME,Sky Yddet,Nounours du ciel,Cielottesro,スカイベアル,스카이 베알,Oneub yum,Oneub yum,Osru dos Céus,Śim z Nieba,Räbslemmih,Акшим небесный,Крилатий кидемдев,天空熊
SKYYDDET_DESC,It has friends!,Il ferait tout pour ses amis ¦,Ha degli amici!,なかまの　ためなら！,친구들도 있다!,¡Tiene amigos!,¡Tiene amigos!,Ele tem amigos!,Ma przyjaciół!,Er hat Freunde!,У него есть друзья!,Має друзів!,他还有同伴！
SKYYDDET_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"은,이,을,과,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Śima z Nieba,Śimowi z Nieba,Śima z Nieba,,y,Śimie z Nieba","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Räbslemmih,Räbslemmihs,Räbslemmih,Räbslemmih","акшим небесный,акшима небесного,акшиму небесному,акшима небесного,акшиме небесном,,,ён,ся,ет,его","крилатий кидемдев,крилатого кидемдева,крилатому кидемдеву,крилатого кидемдева,крилатому кидемдеві,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
SNAKE_NAME,Snake,Serpent,Serpente,スネーク,뱀,Serpiente,Serpiente,Jiboia,Wąż,Schlange,Змея,Змія,蛇
SNAKE_DESC,It might not poison... but it also might poison...,"Il n'est pas venimeux. Enfin, on l'espère...",Potrebbe essere veleno... oppure sì...,どくは　もっていないはず。　たぶん・・・。,독은 없는 것 같다... 아마도?,Tal vez no sea venenosa... pero también podría envenenar...,Puede que no te envenene... o puede que sí...,Jiboias não são venenosas... ou são?,Może nie zatruć... ale może też zatruć...,Sie mag nicht giftig sein ... Oder vielleicht doch ...,"Возможно, не ядовита... а может, и ядовита...","Може, не отруйна... а може й отруйна...",它也许不会让人中毒…但也可能真会让人中毒…
SNAKE_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","La ,la ,Una ,una ,de la ,a la ,a,la ","La ,la ,Una ,una ,de la ,a la ,a,la ","A ,a ,Uma ,uma ,a,sua ,à ","jego,Węża,Wężowi,Węża,,y,Wężu","Die ,die ,Eine ,eine ,ihr,die ,sie,von der,,,Schlange,Schlange,Schlange,Schlange","змея,змеи,змее,змею,змее,,а,ена,ась,ет,её","змія,змії,змії,змію,змії,,ла,а,є,ить,її",",,一个,一个,它的,它,它"
SPIDER_NAME,Spider,Araignée,Ragno,スパイダー,거미,Araña,Araña,Aranha,Pająk,Spinne,Паук,Павук,蜘蛛
SPIDER_DESC,"It's not a bug, but Insecticide will work just as well.","Ce n'est pas un insecte, pourtant l'Insecticide fonctionne très bien sur elle.","Non è un insetto, ma l'insetticida funziona lo stesso.",さっちゅうざいを　ためしてみる？,벌레는 아니지만 징그러우니 살충제가 먹힌다.,"No es un insecto, pero el insecticida funcionará igual de bien.","No es un insecto, pero el Insecticida funcionará de todas formas.","Não é inseto, mas inseticida ainda é bem efetivo.","To nie owad, ale środek owadobójczy powinien sobie poradzić.","Sie ist kein Käfer, Insektizide helfen aber trotzdem.","Хоть это и не насекомое, но аэрозоль тут сработает на ура.","Хоч це не комаха, але інсектицид спрацює й тут.",它不属于昆虫，但是杀虫剂一样有效。
SPIDER_ART,"The ,the ,A ,a ,its,it,it","L',l',Une ,une ,de l',à l',e,la ,se","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","La ,la ,Una ,una ,de la ,a la ,a,la ","La ,la ,Una ,una ,de la ,a la ,a,la ","A ,a ,Uma ,uma ,a,sua ,à ","jego,Pająka,Pająkowi,Pająka,,y,Pająku","Die ,die ,Eine ,eine ,ihr,die ,sie,von der,,,Spinne,Spinne,Spinne,Spinne","паук,паука,пауку,паука,пауке,,,ён,ся,ет,его","павук,павука,павуку,павука,павуці,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
STARBOMB_NAME,Star Bomber,Déflagratœuf,Scoppiotto,スターマイナー,스타마이너,Bombardero estrella,Bombardero estrella,Bombardeiro Estrela,Gwiezdny Bombowiec,Sternenbomber,Звёздный подрывник,Зірковий підривник,星际轰炸机
STARBOMB_DESC,"It carries, and likes to use, Bombs.",Il transporte des bombes... et les utilise souvent.,"Ha con sé delle bombe, e gli piace usarle.",ボムを　もっていて　よく　つかう。,폭탄 던지는 걸 좋아하는 모양이다.,Lleva y le gusta usar bombas.,"Lleva bombas, y le gusta usarlas.",Ele carrega Bombas e não tem medo de usá-las.,Nosi ze sobą Bomby i lubi ich używać.,Es trägt und nutzt gerne Bomben.,"Носит с собой бомбы, а ещё любит их использовать.",Переносить бомби і любить їх використовувати.,它随身带着炸弹，而且非常喜欢用。
STARBOMB_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Lo ,lo ,Uno ,uno ,dello ,allo ,o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Gwiezdnego Bombowca,Gwiezdnemu Bombowcowi,Gwiezdnego Bombowca,,y,Gwiezdnym Bombowcu","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Sternenbomber,Sternenbombers,Sternenbomber,Sternenbomber","звёздный подрывник,звёздного подрывника,звёздному подрывнику,звёздного подрывника,звёздном подрывнике,,,ён,ся,ет,его","зірковий підривник,зіркового підривника,зірковому підривнику,зіркового підривника,зірковому підривнику,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
STARMAN_NAME,Starman,Starman,,スターマン,스타맨,,,,,,Стармен,Стармен,星人
STARMAN_DESC,He is done waiting in the sky.,Il ne peut plus se contenter d'attendre au milieu des étoiles.,Ha smesso di attendere in cielo.,とおい　ほしから　きた　おとこ。,하늘에서의 기약 없는 기다림은 끝이다.,Ya terminó de esperar en el cielo.,Ya ha terminado de esperar en el cielo.,Ele cansou de esperar nos céus.,Skończył z czekaniem w niebie.,"Er hat es satt, im Himmel zu warten.",Он уже не может ждать среди звёзд.,Йому набридло чекати в космосі.,一个来自遥远星球的男人，他不再等待于天际。
STARMAN_ART,"The ,the ,A ,a ,his,he,him","Le ,le ,Un ,un ,du ,au ,,le ,x","Lo ,lo ,Uno ,uno ,dello ,allo ,o,il ",,"은,이,을,과,으로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Starmana,Starmanowi,Starmana,,y,Starmanie","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Starman,Starmans,Starman,Starman","стармен,стармена,стармену,стармена,стармене,,,ён,ся,ет,его","стармен,стармена,стармену,стармена,стармені,ов,в,ий,є,ить,його",",,一个,一个,他的,他,他"
STARMANJR_NAME,Starman Jr.,Starman Jr,,スターマンのむすこ,스타맨 주니어,,,,Starman Jr,,Стармен-младший,Стармен молодший,星人小子
STARMANJR_DESC,"He is small, but it is obvious he is a spaceman.","Il a beau être petit, ça n'en est pas moins un alien.","È piccolo, ma viene evidentemente dallo spazio.",まだ　ちいさいが　あきらかに　うちゅうじんだ。,크기는 조그마해도 외계인임은 확실하다.,"Él es pequeño, pero es obvio que es un astronauta.","Es pequeño, pero es obvio que es un extraterrestre.","É pequeno, mas claramente um ser do espaço.","Jest mały, ale to oczywiste, że jest z kosmosu.","Er ist klein, aber offensichtlich Raumfahrer.","Хоть он и маленький, но всё ещё пришелец.","Справжній прибулець, хоча й маленький.",他看上去很小，但很明显是个宇宙人。
STARMANJR_ART,"The ,the ,A ,a ,his,he,him","Le ,le ,Un ,un ,du ,au ,,le ,x","Lo ,lo ,Uno ,uno ,dello ,allo ,o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Starmana Jr,Starmanowi Jr,Starmana Jr,,y,Starmanie Jr.","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Starman Jr.,Starman Jrs.,Starman Jr.,Starman Jr.","стармен-младший,стармена-младшего,стармену-младшему,стармена-младшего,стармене-младшем,,,ён,ся,ет,его","стармен молодший,стармена молодшого,стармену молодшому,стармена молодшого,стармені молодшому,ов,в,ий,є,ить,його",",,一个,一个,他的,他,他"
STARMANSUPER_NAME,Starman Super,Super Starman,,スーパースターマン,슈퍼 스타맨,Súper Starman,Starman Súper,,,Super Starman,Суперстармен,Стармен супер,超级星人
STARMANSUPER_DESC,The strongest of the Starmen.,Le plus puissant de tous les Starman.,Lo Starman più forte.,もっとも　つよい　スターマン。,이 녀석은 스타맨 중에서도 최강.,El más fuerte de los Starmen.,El más fuerte de los Starmen.,O mais forte dos Starmen.,Najsilniejszy ze Starmanów.,Der stärkste aller Starmen.,Сильнейший из старменов.,Найсильніший із старменів.,星人中最强大的存在。
STARMANSUPER_ART,"The ,the ,A ,a ,his,he,him","Le ,le ,Un ,un ,du ,au ,,le ,x","Lo ,lo ,Uno ,uno ,dello ,allo ,o,il ",,"은,이,을,과,으로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Starmana Super,Starmanowi Super,Starmana Super,,y,Starmanie Super","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Super Starman,Super Starmans,Super Starman,Super Starman","суперстармен,суперстармена,суперстармену,суперстармена,суперстармене,,,ён,ся,ет,его","стармен супер,стармена супер,стармену супер,стармена супер,стармені супер,ов,в,ий,є,ить,його",",,一个,一个,他的,他,他"
STRAYDOG_NAME,Stray Dog,Chien errant,Cane randagio,のらイヌ,들개,Perro callejero,Perro callejero,Cachorro de Rua,Bezpański Pies,Streuner,Бродячий пёс,Бродячий собака,流浪狗
STRAYDOG_DESC,I wonder if it has rabies?,Je me demande s'il n'aurait pas la rage ?,Dici che ha la rabbia?,きょうけんびょうに　かんせんしていなければ　いいけど。,광견병이라도 걸렸나?,¿Me pregunto si tendrá rabia?,Me pregunto si tendrá la rabia...,Espero que não tenha raiva.,Ciekawe czy ma wściekliznę...,"Ich frage mich, ob er Tollwut hat?","Интересно, у него есть бешенство?","Цікаво, чи має він сказ?",我想知道它有没有狂犬病？
STRAYDOG_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"는,가,를,와,로","El ,el ,Un ,un ,del ,al ,o,el ","El ,el ,Un ,un ,del ,al ,o,el ","O ,o ,Um ,um ,o,seu ,ao ","jego,Bezpańskiego Psa,Bezpańskiemu Psu,Bezpańskiego Psa,,y,Bezpańskim Psie","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Streuner,Streuners,Streuner,Streuner","бродячий пёс,бродячего пса,бродячему псу,бродячего пса,бродячем псе,,,ён,ся,ет,его","бродячий собака,бродячої собаки,бродячій собаці,бродячу собаку,бродячій собаці,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
STRUTTINEVILMUSHROOM_NAME,Struttin' Evil Mushroom,Champinocif vicieux,Fungo malvagio vagante,いけないキノコ,안되는버섯,Hongonoso,Pavoseta,Cogumelo Arrogante,Złowrogi Grzyb,Gemeiner Stolzierpilz,Злющая шаганка,Злий крокумор,嚣张的邪恶蘑菇
STRUTTINEVILMUSHROOM_DESC,It walks very arrogantly,Sa démarche est extrêmement arrogante.,Cammina con fare arrogante.,いけない　あるきかたをする。,팔자걸음으로 거만하게 걸어 다닌다.,Camina con mucha arrogancia.,Camina con mucha arrogancia.,Anda de um jeito todo metido.,Chodzi w arogancki sposób.,Er stolziert sehr arrogant.,Ходит с важным видом.,Гуляє з діловим виглядом.,它走起路来趾高气昂。
STRUTTINEVILMUSHROOM_ART,"The ,the ,A ,a ,its,it,it","Le ,le ,Un ,un ,du ,au ,,le ,x","Il ,il ,Un ,un ,del ,al ,o,il ",,"은,이,을,과,으로","La ,la ,Una ,una ,de la ,a la ,a,la ","La ,la ,Una ,una ,de la ,a la ,a,la ","O ,o ,Um ,um ,o,seu ,ao ","jego,Złowrogiego Grzyba,Złowrogiemu Grzybowi,Złowrogiego Grzyba,,y,Złowrogim Grzybie","Der ,der ,Ein ,ein ,sein,den ,ihn,vom,,,Gemeine Stolzierpilz,Gemeinen Stolzierpilzes,Gemeinen Stolzierpilz,Gemeinen Stolzierpilz","злющая шаганка,злющей шаганки,злющей шаганке,злющую шаганку,злющей шаганке,,а,ена,ась,ет,её","злий крокумор,злого крокумора,злому крокуморові,злого крокумора,злому крокуморі,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
TARANTULA_NAME,Tarantula,Tarentule,Tarantola,タランチュラ,타란툴라,Tarántula,Tarántula,Tarântula,,Tarantel,Тарантул,Тарантул,塔兰图拉毒蛛
TARANTULA_DESC,"Poison, poison, poison.","Poison, poison, poison.","Veleno, veleno, veleno.",どく　ドク　どぉくぅぅー。,"독, 독, 독.","Veneno, veneno, veneno.","Veneno, veneno, veneno.",É venenosa e do tamanho da sua mão!,"Trucizna, trucizna, trucizna.","Gift, Gift, Gift.",Яд-яд-яд-яд-яд.,"Отрута, отрута, отрута.",有毒，剧毒，猛毒！
TARANTULA_ART,"The ,the ,A ,a ,its,it,it","La ,la ,Une ,une ,de la ,à la ,e,la ,se","La ,la ,Una ,una ,della ,alla ,a,la ",,"는,가,를,와,로","La ,la ,Una ,una ,de la ,a la ,a,la ","La ,la ,Una ,una ,de la ,a la ,a,la ","A ,a ,Uma ,uma ,a,sua ,à ","jej,Tarantuli,Tarantuli,Tarantulę,a,a,Tarantuli","Die ,die ,Eine ,eine ,ihr,die ,sie,von der,,,Tarantel,Tarantel,Tarantel,Tarantel","тарантул,тарантула,тарантулу,тарантула,тарантуле,,,ён,ся,ет,его","тарантул,тарантула,тарантулу,тарантула,тарантулі,ов,в,ий,є,ить,його",",,一个,一个,它的,它,它"
TEDDY_DESC,Maybe he isn't completely rotten to the core.,Peut-être qu'il y a encore du bon en lui.,Forse non è poi così cattivo.,ねは　いいやつなのかも　しれない。,어쩌면 좋은 녀석일지도 모른다.,Quizás no está completamente podrido hasta la médula.,Quizá no esté totalmente podrido hasta la médula.,Talvez não seja tão ruim quanto parece.,Może nie jest zepsuty do szpiku kości.,Vielleicht ist er noch nicht zum Kern verdorben.,"Может, в нём всё ещё есть что-то хорошее?","Може, в серці цього негідника лишилося щось добре?",也许他还没坏到骨子里。
